game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202301020BRK,1,6:01.0,6:01.0,D. Vassell,K. Johnson,M. Branham,N. Claxton,S. Curry,J. Poeltl,K. Durant,K. Johnson,S. Curry,T. Jones
202301020BRK,1,6:01.0,5:41.0,J. Richardson,K. Johnson,M. Branham,N. Claxton,S. Curry,J. Poeltl,K. Durant,K. Johnson,S. Curry,T. Jones
