game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202211150UTA,1,8:26.0,5:46.0,J. Brunson,J. Clarkson,J. Randle,J. Sims,J. Vanderbilt,C. Reddish,I. Hartenstein,J. Randle,K. Olynyk,R. Barrett
