true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202102060NYK_TP0000,202102060NYK,1,,,11:49.0,11:49.0,0,0,0,dead_ball_tov
202102060NYK_TP0001,202102060NYK,1,,,11:23.0,11:23.0,1,2,0,made_fg
202102060NYK_TP0002,202102060NYK,1,,,11:04.0,11:04.0,0,2,0,made_fg
202102060NYK_TP0003,202102060NYK,1,,,10:33.0,10:33.0,0,2,0,made_fg
202102060NYK_TP0004,202102060NYK,1,,,10:18.0,10:18.0,0,3,0,made_fg
202102060NYK_TP0005,202102060NYK,1,,,9:54.0,9:54.0,0,2,0,made_fg
202102060NYK_TP0006,202102060NYK,1,,,9:41.0,9:41.0,0,3,0,made_fg
202102060NYK_TP0007,202102060NYK,1,,,9:04.0,9:04.0,0,2,0,made_fg
202102060NYK_TP0008,202102060NYK,1,,,8:50.0,8:50.0,0,2,0,made_fg
202102060NYK_TP0009,202102060NYK,1,,,8:36.0,8:36.0,0,2,0,made_fg
202102060NYK_TP0010,202102060NYK,1,,,8:01.0,8:01.0,1,0,0,foul
202102060NYK_TP0011,202102060NYK,1,,,7:51.0,7:51.0,0,3,0,made_fg
202102060NYK_TP0012,202102060NYK,1,,,7:50.0,7:50.0,0,0,0,timeout
202102060NYK_TP0013,202102060NYK,1,,,7:24.0,7:24.0,0,0,0,foul
202102060NYK_TP0014,202102060NYK,1,,,7:17.0,7:17.0,0,0,0,foul
202102060NYK_TP0015,202102060NYK,1,,,6:47.0,6:47.0,2,2,0,made_fg
202102060NYK_TP0016,202102060NYK,1,,,6:33.0,6:33.0,0,2,0,made_fg
202102060NYK_TP0017,202102060NYK,1,,,6:21.0,6:21.0,0,2,0,made_fg
202102060NYK_TP0018,202102060NYK,1,,,6:03.0,6:03.0,0,3,0,made_fg
202102060NYK_TP0019,202102060NYK,1,,,5:29.0,5:29.0,0,2,0,made_fg
202102060NYK_TP0020,202102060NYK,1,,,4:50.0,4:50.0,0,3,0,made_fg
202102060NYK_TP0021,202102060NYK,1,,,4:28.0,4:28.0,0,3,0,made_fg
202102060NYK_TP0022,202102060NYK,1,,,3:22.0,3:22.0,0,3,0,made_fg
202102060NYK_TP0023,202102060NYK,1,,,2:54.0,2:54.0,1,2,0,made_fg
202102060NYK_TP0024,202102060NYK,1,,,2:40.0,2:40.0,0,0,0,foul
202102060NYK_TP0025,202102060NYK,1,,,2:40.0,2:40.0,0,0,0,timeout
202102060NYK_TP0026,202102060NYK,1,,,2:09.0,2:09.0,0,2,0,made_fg
202102060NYK_TP0027,202102060NYK,1,,,1:29.0,1:29.0,0,0,0,foul
202102060NYK_TP0028,202102060NYK,1,,,1:29.0,1:29.0,0,1,0,made_ft
202102060NYK_TP0029,202102060NYK,1,,,1:29.0,1:29.0,0,1,0,made_ft
202102060NYK_TP0030,202102060NYK,1,,,1:11.0,1:11.0,1,0,0,foul
202102060NYK_TP0031,202102060NYK,1,,,1:07.0,1:07.0,0,0,0,foul
202102060NYK_TP0032,202102060NYK,1,,,1:07.0,1:07.0,0,1,0,made_ft
202102060NYK_TP0033,202102060NYK,1,,,1:07.0,1:07.0,0,1,0,made_ft
202102060NYK_TP0034,202102060NYK,1,,,0:35.0,0:35.0,0,3,0,made_fg
202102060NYK_TP0035,202102060NYK,1,,,0:01.0,0:01.0,1,3,0,made_fg
202102060NYK_TP0036,202102060NYK,1,,,11:45.0,11:45.0,0,3,0,made_fg
202102060NYK_TP0037,202102060NYK,1,,,10:51.0,10:51.0,0,0,0,foul
202102060NYK_TP0038,202102060NYK,1,,,10:09.0,10:09.0,1,0,0,foul
202102060NYK_TP0039,202102060NYK,1,,,10:03.0,10:03.0,0,2,0,made_fg
202102060NYK_TP0040,202102060NYK,1,,,9:53.0,9:53.0,0,2,0,made_fg
202102060NYK_TP0041,202102060NYK,1,,,9:53.0,9:53.0,0,0,0,foul
202102060NYK_TP0042,202102060NYK,1,,,9:53.0,9:53.0,0,1,0,made_ft
202102060NYK_TP0043,202102060NYK,1,,,9:42.0,9:42.0,0,2,0,made_fg
202102060NYK_TP0044,202102060NYK,1,,,9:28.0,9:28.0,0,0,0,foul
202102060NYK_TP0045,202102060NYK,1,,,9:20.0,9:20.0,0,3,0,made_fg
202102060NYK_TP0046,202102060NYK,1,,,8:59.0,8:59.0,0,3,0,made_fg
202102060NYK_TP0047,202102060NYK,1,,,8:12.0,8:12.0,0,0,0,foul
202102060NYK_TP0048,202102060NYK,1,,,8:12.0,8:12.0,1,1,0,made_ft
202102060NYK_TP0049,202102060NYK,1,,,8:06.0,8:06.0,0,0,0,foul
202102060NYK_TP0050,202102060NYK,1,,,7:54.0,7:54.0,0,2,0,made_fg
202102060NYK_TP0051,202102060NYK,1,,,7:29.0,7:29.0,0,2,0,made_fg
202102060NYK_TP0052,202102060NYK,1,,,6:48.0,6:48.0,0,3,0,made_fg
202102060NYK_TP0053,202102060NYK,1,,,6:32.0,6:32.0,0,2,0,made_fg
202102060NYK_TP0054,202102060NYK,1,,,6:32.0,6:32.0,0,0,0,timeout
202102060NYK_TP0055,202102060NYK,1,,,6:27.0,6:27.0,0,0,0,foul
202102060NYK_TP0056,202102060NYK,1,,,5:51.0,5:51.0,1,0,0,foul
202102060NYK_TP0057,202102060NYK,1,,,5:51.0,5:51.0,1,1,0,made_ft
202102060NYK_TP0058,202102060NYK,1,,,5:31.0,5:31.0,1,0,0,dead_ball_tov
202102060NYK_TP0059,202102060NYK,1,,,5:11.0,5:11.0,0,0,0,dead_ball_tov
202102060NYK_TP0060,202102060NYK,1,,,4:54.0,4:54.0,0,3,0,made_fg
202102060NYK_TP0061,202102060NYK,1,,,4:35.0,4:35.0,0,2,0,made_fg
202102060NYK_TP0062,202102060NYK,1,,,4:08.0,4:08.0,0,2,0,made_fg
202102060NYK_TP0063,202102060NYK,1,,,3:57.0,3:57.0,0,0,0,foul
202102060NYK_TP0064,202102060NYK,1,,,3:57.0,3:57.0,0,1,0,made_ft
202102060NYK_TP0065,202102060NYK,1,,,3:39.0,3:39.0,0,2,0,made_fg
202102060NYK_TP0066,202102060NYK,1,,,3:12.0,3:12.0,0,2,0,made_fg
202102060NYK_TP0067,202102060NYK,1,,,2:56.0,2:56.0,0,2,0,made_fg
202102060NYK_TP0068,202102060NYK,1,,,2:45.0,2:45.0,0,0,0,dead_ball_tov
202102060NYK_TP0069,202102060NYK,1,,,2:45.0,2:45.0,0,0,0,timeout
202102060NYK_TP0070,202102060NYK,1,,,2:33.0,2:33.0,0,2,0,made_fg
202102060NYK_TP0071,202102060NYK,1,,,1:50.0,1:50.0,0,2,0,made_fg
202102060NYK_TP0072,202102060NYK,1,,,1:34.0,1:34.0,0,0,0,dead_ball_tov
202102060NYK_TP0073,202102060NYK,1,,,0:46.0,0:46.0,1,3,0,made_fg
202102060NYK_TP0074,202102060NYK,1,,,0:06.0,0:06.0,0,3,0,made_fg
202102060NYK_TP0075,202102060NYK,1,,,11:24.0,11:24.0,1,0,0,foul
202102060NYK_TP0076,202102060NYK,1,,,11:05.0,11:05.0,0,2,0,made_fg
202102060NYK_TP0077,202102060NYK,1,,,10:24.0,10:24.0,0,2,0,made_fg
202102060NYK_TP0078,202102060NYK,1,,,10:00.0,10:00.0,1,0,0,foul
202102060NYK_TP0079,202102060NYK,1,,,9:51.0,9:51.0,0,3,0,made_fg
202102060NYK_TP0080,202102060NYK,1,,,9:30.0,9:30.0,0,3,0,made_fg
202102060NYK_TP0081,202102060NYK,1,,,9:11.0,9:11.0,0,3,0,made_fg
202102060NYK_TP0082,202102060NYK,1,,,8:49.0,8:49.0,0,3,0,made_fg
202102060NYK_TP0083,202102060NYK,1,,,8:30.0,8:30.0,0,2,0,made_fg
202102060NYK_TP0084,202102060NYK,1,,,8:18.0,8:18.0,0,2,0,made_fg
202102060NYK_TP0085,202102060NYK,1,,,8:01.0,8:01.0,0,2,0,made_fg
202102060NYK_TP0086,202102060NYK,1,,,7:32.0,7:32.0,1,0,0,foul
202102060NYK_TP0087,202102060NYK,1,,,7:01.0,7:01.0,0,2,0,made_fg
202102060NYK_TP0088,202102060NYK,1,,,6:45.0,6:45.0,1,0,0,timeout
202102060NYK_TP0089,202102060NYK,1,,,6:28.0,6:28.0,1,3,0,made_fg
202102060NYK_TP0090,202102060NYK,1,,,6:07.0,6:07.0,0,2,0,made_fg
202102060NYK_TP0091,202102060NYK,1,,,5:35.0,5:35.0,0,2,0,made_fg
202102060NYK_TP0092,202102060NYK,1,,,4:39.0,4:39.0,0,2,0,made_fg
