game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202212210BOS,1,6:33.0,5:08.0,A. Horford,A. Nembhard,D. White,M. Turner,S. Hauser,A. Nembhard,A. Nesmith,D. White,J. Brown,T. Haliburton
202212210BOS,1,5:08.0,5:08.0,A. Nembhard,D. White,M. Brogdon,M. Turner,S. Hauser,A. Nembhard,A. Nesmith,D. White,J. Brown,T. Haliburton
