game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202211070MIN,1,6:48.0,5:45.0,J. Brunson,J. Sims,K. Anderson,K. Towns,T. Prince,C. Reddish,D. Russell,J. Sims,K. Towns,R. Barrett
202211070MIN,1,5:45.0,4:31.0,D. Rose,J. Sims,K. Anderson,K. Towns,T. Prince,C. Reddish,D. Russell,J. Sims,K. Towns,R. Barrett
202211070MIN,1,4:31.0,4:31.0,D. Rose,I. Hartenstein,K. Anderson,K. Towns,T. Prince,C. Reddish,D. Russell,J. Sims,K. Towns,R. Barrett
202211070MIN,1,4:31.0,4:08.0,D. Rose,I. Hartenstein,J. Nowell,K. Towns,T. Prince,C. Reddish,D. Russell,J. Sims,K. Towns,R. Barrett
