game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202110250ATL,1,6:18.0,5:06.0,I. Stewart,K. Olynyk,S. Bey,S. Hill,T. Young,B. BogdanoviÄ,C. Capela,J. Collins,K. Hayes,K. Olynyk
