true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202203270NOP_TP0000,202203270NOP,1,,,11:30.0,11:30.0,1,3,0,made_fg
202203270NOP_TP0001,202203270NOP,1,,,10:42.0,10:42.0,1,2,0,made_fg
202203270NOP_TP0002,202203270NOP,1,,,10:10.0,10:10.0,0,3,0,made_fg
202203270NOP_TP0003,202203270NOP,1,,,9:58.0,9:58.0,0,0,0,foul
202203270NOP_TP0004,202203270NOP,1,,,9:35.0,9:35.0,0,2,0,made_fg
202203270NOP_TP0005,202203270NOP,1,,,9:35.0,9:35.0,0,0,0,timeout
202203270NOP_TP0006,202203270NOP,1,,,9:03.0,9:03.0,0,2,0,made_fg
202203270NOP_TP0007,202203270NOP,1,,,8:07.0,8:07.0,1,2,0,made_fg
202203270NOP_TP0008,202203270NOP,1,,,7:27.0,7:27.0,0,0,0,foul
202203270NOP_TP0009,202203270NOP,1,,,7:27.0,7:27.0,1,1,0,made_ft
202203270NOP_TP0010,202203270NOP,1,,,7:13.0,7:13.0,0,3,0,made_fg
202203270NOP_TP0011,202203270NOP,1,,,6:52.0,6:52.0,1,2,0,made_fg
202203270NOP_TP0012,202203270NOP,1,,,6:39.0,6:39.0,0,0,0,foul
202203270NOP_TP0013,202203270NOP,1,,,6:15.0,6:15.0,0,2,0,made_fg
202203270NOP_TP0014,202203270NOP,1,,,5:54.0,5:54.0,0,3,0,made_fg
202203270NOP_TP0015,202203270NOP,1,,,5:38.0,5:38.0,0,2,0,made_fg
202203270NOP_TP0016,202203270NOP,1,,,5:27.0,5:27.0,0,0,0,foul
202203270NOP_TP0017,202203270NOP,1,,,5:27.0,5:27.0,0,1,0,made_ft
202203270NOP_TP0018,202203270NOP,1,,,5:27.0,5:27.0,0,1,0,made_ft
202203270NOP_TP0019,202203270NOP,1,,,5:10.0,5:10.0,0,2,0,made_fg
202203270NOP_TP0020,202203270NOP,1,,,4:12.0,4:12.0,0,2,0,made_fg
202203270NOP_TP0021,202203270NOP,1,,,3:58.0,3:58.0,0,2,0,made_fg
202203270NOP_TP0022,202203270NOP,1,,,3:32.0,3:32.0,0,2,0,made_fg
202203270NOP_TP0023,202203270NOP,1,,,3:32.0,3:32.0,0,0,0,timeout
202203270NOP_TP0024,202203270NOP,1,,,3:17.0,3:17.0,0,2,0,made_fg
202203270NOP_TP0025,202203270NOP,1,,,2:50.0,2:50.0,0,2,0,made_fg
202203270NOP_TP0026,202203270NOP,1,,,2:32.0,2:32.0,0,2,0,made_fg
202203270NOP_TP0027,202203270NOP,1,,,2:11.0,2:11.0,0,3,0,made_fg
202203270NOP_TP0028,202203270NOP,1,,,1:49.0,1:49.0,0,2,0,made_fg
202203270NOP_TP0029,202203270NOP,1,,,1:37.0,1:37.0,0,2,0,made_fg
202203270NOP_TP0030,202203270NOP,1,,,1:20.0,1:20.0,1,2,0,made_fg
202203270NOP_TP0031,202203270NOP,1,,,1:07.0,1:07.0,0,0,0,foul
202203270NOP_TP0032,202203270NOP,1,,,1:04.0,1:04.0,0,2,0,made_fg
202203270NOP_TP0033,202203270NOP,1,,,11:34.0,11:34.0,1,3,0,made_fg
202203270NOP_TP0034,202203270NOP,1,,,11:09.0,11:09.0,0,2,0,made_fg
202203270NOP_TP0035,202203270NOP,1,,,10:49.0,10:49.0,0,0,0,foul
202203270NOP_TP0036,202203270NOP,1,,,10:49.0,10:49.0,0,1,0,made_ft
202203270NOP_TP0037,202203270NOP,1,,,10:49.0,10:49.0,0,1,0,made_ft
202203270NOP_TP0038,202203270NOP,1,,,10:24.0,10:24.0,0,2,0,made_fg
202203270NOP_TP0039,202203270NOP,1,,,10:09.0,10:09.0,2,2,0,made_fg
202203270NOP_TP0040,202203270NOP,1,,,10:09.0,10:09.0,0,0,0,timeout
202203270NOP_TP0041,202203270NOP,1,,,9:20.0,9:20.0,0,0,0,dead_ball_tov
202203270NOP_TP0042,202203270NOP,1,,,9:10.0,9:10.0,0,2,0,made_fg
202203270NOP_TP0043,202203270NOP,1,,,8:56.0,8:56.0,0,2,0,made_fg
202203270NOP_TP0044,202203270NOP,1,,,8:56.0,8:56.0,0,0,0,timeout
202203270NOP_TP0045,202203270NOP,1,,,8:38.0,8:38.0,0,3,0,made_fg
202203270NOP_TP0046,202203270NOP,1,,,8:02.0,8:02.0,0,3,0,made_fg
202203270NOP_TP0047,202203270NOP,1,,,8:00.0,8:00.0,0,0,0,timeout
202203270NOP_TP0048,202203270NOP,1,,,7:04.0,7:04.0,0,2,0,made_fg
202203270NOP_TP0049,202203270NOP,1,,,6:24.0,6:24.0,0,3,0,made_fg
202203270NOP_TP0050,202203270NOP,1,,,5:48.0,5:48.0,0,2,0,made_fg
202203270NOP_TP0051,202203270NOP,1,,,5:41.0,5:41.0,0,2,0,made_fg
202203270NOP_TP0052,202203270NOP,1,,,5:22.0,5:22.0,1,0,0,foul
202203270NOP_TP0053,202203270NOP,1,,,5:22.0,5:22.0,0,1,0,made_ft
202203270NOP_TP0054,202203270NOP,1,,,5:22.0,5:22.0,0,1,0,made_ft
202203270NOP_TP0055,202203270NOP,1,,,5:13.0,5:13.0,0,0,0,dead_ball_tov
202203270NOP_TP0056,202203270NOP,1,,,5:01.0,5:01.0,0,2,0,made_fg
202203270NOP_TP0057,202203270NOP,1,,,4:47.0,4:47.0,0,3,0,made_fg
202203270NOP_TP0058,202203270NOP,1,,,4:35.0,4:35.0,0,3,0,made_fg
202203270NOP_TP0059,202203270NOP,1,,,4:20.0,4:20.0,0,0,0,foul
202203270NOP_TP0060,202203270NOP,1,,,4:12.0,4:12.0,0,2,0,made_fg
202203270NOP_TP0061,202203270NOP,1,,,3:50.0,3:50.0,0,0,0,foul
202203270NOP_TP0062,202203270NOP,1,,,3:50.0,3:50.0,0,1,0,made_ft
202203270NOP_TP0063,202203270NOP,1,,,3:42.0,3:42.0,0,3,0,made_fg
202203270NOP_TP0064,202203270NOP,1,,,3:24.0,3:24.0,0,0,0,foul
202203270NOP_TP0065,202203270NOP,1,,,3:12.0,3:12.0,1,2,0,made_fg
202203270NOP_TP0066,202203270NOP,1,,,3:12.0,3:12.0,0,0,0,foul
202203270NOP_TP0067,202203270NOP,1,,,3:01.0,3:01.0,0,0,0,foul
202203270NOP_TP0068,202203270NOP,1,,,2:53.0,2:53.0,0,3,0,made_fg
202203270NOP_TP0069,202203270NOP,1,,,2:36.0,2:36.0,0,2,0,made_fg
202203270NOP_TP0070,202203270NOP,1,,,2:30.0,2:30.0,0,0,0,timeout
202203270NOP_TP0071,202203270NOP,1,,,2:23.0,2:23.0,0,3,0,made_fg
202203270NOP_TP0072,202203270NOP,1,,,2:05.0,2:05.0,0,2,0,made_fg
202203270NOP_TP0073,202203270NOP,1,,,1:24.0,1:24.0,0,2,0,made_fg
202203270NOP_TP0074,202203270NOP,1,,,1:05.0,1:05.0,0,2,0,made_fg
202203270NOP_TP0075,202203270NOP,1,,,0:51.0,0:51.0,0,2,0,made_fg
202203270NOP_TP0076,202203270NOP,1,,,0:35.0,0:35.0,0,0,0,dead_ball_tov
202203270NOP_TP0077,202203270NOP,1,,,0:04.0,0:04.0,0,0,0,dead_ball_tov
202203270NOP_TP0078,202203270NOP,1,,,11:44.0,11:44.0,1,3,0,made_fg
202203270NOP_TP0079,202203270NOP,1,,,11:15.0,11:15.0,0,2,0,made_fg
202203270NOP_TP0080,202203270NOP,1,,,11:15.0,11:15.0,0,0,0,foul
202203270NOP_TP0081,202203270NOP,1,,,10:59.0,10:59.0,0,2,0,made_fg
202203270NOP_TP0082,202203270NOP,1,,,10:32.0,10:32.0,0,2,0,made_fg
202203270NOP_TP0083,202203270NOP,1,,,10:18.0,10:18.0,0,0,0,foul
202203270NOP_TP0084,202203270NOP,1,,,10:06.0,10:06.0,0,2,0,made_fg
202203270NOP_TP0085,202203270NOP,1,,,9:24.0,9:24.0,1,0,0,foul
202203270NOP_TP0086,202203270NOP,1,,,9:24.0,9:24.0,1,1,0,made_ft
202203270NOP_TP0087,202203270NOP,1,,,9:00.0,9:00.0,0,2,0,made_fg
202203270NOP_TP0088,202203270NOP,1,,,8:27.0,8:27.0,0,0,0,foul
202203270NOP_TP0089,202203270NOP,1,,,8:27.0,8:27.0,0,1,0,made_ft
202203270NOP_TP0090,202203270NOP,1,,,8:27.0,8:27.0,0,1,0,made_ft
202203270NOP_TP0091,202203270NOP,1,,,8:15.0,8:15.0,0,0,0,foul
202203270NOP_TP0092,202203270NOP,1,,,8:15.0,8:15.0,0,1,0,made_ft
