true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202212290CHO_TP0000,202212290CHO,1,,,11:45.0,11:45.0,0,2,0,made_fg
202212290CHO_TP0001,202212290CHO,1,,,11:31.0,11:31.0,0,0,0,foul
202212290CHO_TP0002,202212290CHO,1,,,11:31.0,11:31.0,0,0,0,dead_ball_tov
202212290CHO_TP0003,202212290CHO,1,,,11:14.0,11:14.0,0,3,0,made_fg
202212290CHO_TP0004,202212290CHO,1,,,10:44.0,10:44.0,0,2,0,made_fg
202212290CHO_TP0005,202212290CHO,1,,,10:13.0,10:13.0,0,0,0,foul
202212290CHO_TP0006,202212290CHO,1,,,10:13.0,10:13.0,0,1,0,made_ft
202212290CHO_TP0007,202212290CHO,1,,,10:13.0,10:13.0,0,1,0,made_ft
202212290CHO_TP0008,202212290CHO,1,,,9:52.0,9:52.0,0,2,0,made_fg
202212290CHO_TP0009,202212290CHO,1,,,9:29.0,9:29.0,1,0,0,foul
202212290CHO_TP0010,202212290CHO,1,,,9:18.0,9:18.0,0,2,0,made_fg
202212290CHO_TP0011,202212290CHO,1,,,9:02.0,9:02.0,0,3,0,made_fg
202212290CHO_TP0012,202212290CHO,1,,,8:49.0,8:49.0,0,3,0,made_fg
202212290CHO_TP0013,202212290CHO,1,,,8:10.0,8:10.0,1,0,0,dead_ball_tov
202212290CHO_TP0014,202212290CHO,1,,,7:57.0,7:57.0,0,2,0,made_fg
202212290CHO_TP0015,202212290CHO,1,,,7:27.0,7:27.0,0,2,0,made_fg
202212290CHO_TP0016,202212290CHO,1,,,7:27.0,7:27.0,0,0,0,foul
202212290CHO_TP0017,202212290CHO,1,,,7:27.0,7:27.0,0,1,0,made_ft
202212290CHO_TP0018,202212290CHO,1,,,7:12.0,7:12.0,1,3,0,made_fg
202212290CHO_TP0019,202212290CHO,1,,,6:52.0,6:52.0,0,2,0,made_fg
202212290CHO_TP0020,202212290CHO,1,,,6:27.0,6:27.0,0,0,0,timeout
202212290CHO_TP0021,202212290CHO,1,,,6:18.0,6:18.0,0,2,0,made_fg
202212290CHO_TP0022,202212290CHO,1,,,6:05.0,6:05.0,0,0,0,foul
202212290CHO_TP0023,202212290CHO,1,,,6:05.0,6:05.0,0,1,0,made_ft
202212290CHO_TP0024,202212290CHO,1,,,6:05.0,6:05.0,0,1,0,made_ft
202212290CHO_TP0025,202212290CHO,1,,,5:46.0,5:46.0,0,2,0,made_fg
202212290CHO_TP0026,202212290CHO,1,,,5:31.0,5:31.0,0,3,0,made_fg
202212290CHO_TP0027,202212290CHO,1,,,5:12.0,5:12.0,0,2,0,made_fg
202212290CHO_TP0028,202212290CHO,1,,,4:44.0,4:44.0,2,0,0,foul
202212290CHO_TP0029,202212290CHO,1,,,4:05.0,4:05.0,0,2,0,made_fg
202212290CHO_TP0030,202212290CHO,1,,,3:53.0,3:53.0,0,2,0,made_fg
202212290CHO_TP0031,202212290CHO,1,,,3:25.0,3:25.0,0,3,0,made_fg
202212290CHO_TP0032,202212290CHO,1,,,3:17.0,3:17.0,0,0,0,timeout
202212290CHO_TP0033,202212290CHO,1,,,3:08.0,3:08.0,0,2,0,made_fg
202212290CHO_TP0034,202212290CHO,1,,,2:38.0,2:38.0,0,2,0,made_fg
202212290CHO_TP0035,202212290CHO,1,,,1:51.0,1:51.0,0,2,0,made_fg
202212290CHO_TP0036,202212290CHO,1,,,1:27.0,1:27.0,0,2,0,made_fg
202212290CHO_TP0037,202212290CHO,1,,,1:27.0,1:27.0,0,0,0,foul
202212290CHO_TP0038,202212290CHO,1,,,1:27.0,1:27.0,0,1,0,made_ft
202212290CHO_TP0039,202212290CHO,1,,,1:10.0,1:10.0,0,2,0,made_fg
202212290CHO_TP0040,202212290CHO,1,,,0:57.0,0:57.0,0,2,0,made_fg
202212290CHO_TP0041,202212290CHO,1,,,0:42.0,0:42.0,0,2,0,made_fg
202212290CHO_TP0042,202212290CHO,1,,,0:33.0,0:33.0,0,2,0,made_fg
202212290CHO_TP0043,202212290CHO,1,,,0:21.0,0:21.0,0,0,0,foul
202212290CHO_TP0044,202212290CHO,1,,,0:21.0,0:21.0,0,0,0,dead_ball_tov
202212290CHO_TP0045,202212290CHO,1,,,0:05.0,0:05.0,0,0,0,foul
202212290CHO_TP0046,202212290CHO,1,,,0:01.0,0:01.0,0,2,0,made_fg
202212290CHO_TP0047,202212290CHO,1,,,11:17.0,11:17.0,1,0,0,dead_ball_tov
202212290CHO_TP0048,202212290CHO,1,,,10:59.0,10:59.0,0,2,0,made_fg
202212290CHO_TP0049,202212290CHO,1,,,10:51.0,10:51.0,0,0,0,foul
202212290CHO_TP0050,202212290CHO,1,,,10:31.0,10:31.0,0,3,0,made_fg
202212290CHO_TP0051,202212290CHO,1,,,10:25.0,10:25.0,0,3,0,made_fg
202212290CHO_TP0052,202212290CHO,1,,,10:06.0,10:06.0,0,0,0,foul
202212290CHO_TP0053,202212290CHO,1,,,9:37.0,9:37.0,2,2,0,made_fg
202212290CHO_TP0054,202212290CHO,1,,,9:18.0,9:18.0,1,2,0,made_fg
202212290CHO_TP0055,202212290CHO,1,,,9:16.0,9:16.0,0,0,0,foul
202212290CHO_TP0056,202212290CHO,1,,,9:16.0,9:16.0,0,0,0,dead_ball_tov
202212290CHO_TP0057,202212290CHO,1,,,9:02.0,9:02.0,1,2,0,made_fg
202212290CHO_TP0058,202212290CHO,1,,,8:55.0,8:55.0,0,0,0,timeout
202212290CHO_TP0059,202212290CHO,1,,,7:52.0,7:52.0,1,2,0,made_fg
202212290CHO_TP0060,202212290CHO,1,,,7:33.0,7:33.0,0,0,0,foul
202212290CHO_TP0061,202212290CHO,1,,,7:33.0,7:33.0,0,1,0,made_ft
202212290CHO_TP0062,202212290CHO,1,,,7:33.0,7:33.0,0,1,0,made_ft
202212290CHO_TP0063,202212290CHO,1,,,6:36.0,6:36.0,1,0,0,foul
202212290CHO_TP0064,202212290CHO,1,,,6:36.0,6:36.0,0,1,0,made_ft
202212290CHO_TP0065,202212290CHO,1,,,6:36.0,6:36.0,0,1,0,made_ft
202212290CHO_TP0066,202212290CHO,1,,,6:08.0,6:08.0,0,0,0,foul
202212290CHO_TP0067,202212290CHO,1,,,6:08.0,6:08.0,0,0,0,dead_ball_tov
202212290CHO_TP0068,202212290CHO,1,,,5:36.0,5:36.0,0,2,0,made_fg
202212290CHO_TP0069,202212290CHO,1,,,5:27.0,5:27.0,0,0,0,foul
202212290CHO_TP0070,202212290CHO,1,,,5:27.0,5:27.0,0,0,0,dead_ball_tov
202212290CHO_TP0071,202212290CHO,1,,,5:09.0,5:09.0,0,2,0,made_fg
202212290CHO_TP0072,202212290CHO,1,,,4:54.0,4:54.0,0,0,0,foul
202212290CHO_TP0073,202212290CHO,1,,,4:54.0,4:54.0,1,1,0,made_ft
202212290CHO_TP0074,202212290CHO,1,,,4:17.0,4:17.0,1,0,0,dead_ball_tov
202212290CHO_TP0075,202212290CHO,1,,,4:11.0,4:11.0,0,0,0,foul
202212290CHO_TP0076,202212290CHO,1,,,4:11.0,4:11.0,1,1,0,made_ft
202212290CHO_TP0077,202212290CHO,1,,,3:43.0,3:43.0,0,3,0,made_fg
202212290CHO_TP0078,202212290CHO,1,,,3:22.0,3:22.0,0,2,0,made_fg
202212290CHO_TP0079,202212290CHO,1,,,3:18.0,3:18.0,0,0,0,foul
202212290CHO_TP0080,202212290CHO,1,,,3:18.0,3:18.0,0,1,0,made_ft
202212290CHO_TP0081,202212290CHO,1,,,3:18.0,3:18.0,0,1,0,made_ft
202212290CHO_TP0082,202212290CHO,1,,,3:03.0,3:03.0,1,0,0,foul
202212290CHO_TP0083,202212290CHO,1,,,3:03.0,3:03.0,1,1,0,made_ft
202212290CHO_TP0084,202212290CHO,1,,,2:56.0,2:56.0,0,0,0,foul
202212290CHO_TP0085,202212290CHO,1,,,2:56.0,2:56.0,0,0,0,timeout
202212290CHO_TP0086,202212290CHO,1,,,2:56.0,2:56.0,0,1,0,made_ft
