game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202212040SAS,1,7:08.0,5:36.0,C. Bassey,D. Booker,D. Vassell,M. Bridges,T. Jones,D. Ayton,D. Vassell,D. Å ariÄ,M. Bridges,Z. Collins
