game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202201230MIA,1,5:59.0,5:59.0,B. Adebayo,L. James,R. Westbrook,S. Johnson,T. Ariza,A. Bradley,D. Robinson,G. Vincent,L. James,T. Ariza
202201230MIA,1,5:59.0,5:59.0,B. Adebayo,M. Monk,R. Westbrook,S. Johnson,T. Ariza,A. Bradley,D. Robinson,G. Vincent,L. James,T. Ariza
202201230MIA,1,5:59.0,5:44.0,D. Dedmon,M. Monk,R. Westbrook,S. Johnson,T. Ariza,A. Bradley,D. Robinson,G. Vincent,L. James,T. Ariza
