game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202201200NYK,1,4:04.0,4:04.0,B. Ingram,J. Randle,K. Walker,M. Robinson,N. Alexander-Walker,H. Jones,J. Randle,J. ValanÄiÅ«nas,K. Walker,R. Barrett
202201200NYK,1,4:04.0,4:04.0,J. Alvarado,J. Randle,K. Walker,M. Robinson,N. Alexander-Walker,H. Jones,J. Randle,J. ValanÄiÅ«nas,K. Walker,R. Barrett
