game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202105030WAS,1,7:27.0,6:17.0,B. Beal,D. Sabonis,R. Hachimura,R. Lopez,R. Westbrook,A. Len,C. LeVert,D. Sabonis,R. Hachimura,R. Westbrook
202105030WAS,1,6:17.0,5:30.0,B. Beal,D. Sabonis,I. Smith,R. Hachimura,R. Lopez,A. Len,C. LeVert,D. Sabonis,R. Hachimura,R. Westbrook
