true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202301130CHI_TP0000,202301130CHI,1,,,11:57.0,11:57.0,0,0,0,foul
202301130CHI_TP0001,202301130CHI,1,,,11:57.0,11:57.0,0,1,0,made_ft
202301130CHI_TP0002,202301130CHI,1,,,11:57.0,11:57.0,0,1,0,made_ft
202301130CHI_TP0003,202301130CHI,1,,,11:38.0,11:38.0,0,2,0,made_fg
202301130CHI_TP0004,202301130CHI,1,,,11:28.0,11:28.0,0,3,0,made_fg
202301130CHI_TP0005,202301130CHI,1,,,10:57.0,10:57.0,0,3,0,made_fg
202301130CHI_TP0006,202301130CHI,1,,,10:39.0,10:39.0,0,2,0,made_fg
202301130CHI_TP0007,202301130CHI,1,,,10:32.0,10:32.0,0,0,0,foul
202301130CHI_TP0008,202301130CHI,1,,,10:32.0,10:32.0,0,0,0,dead_ball_tov
202301130CHI_TP0009,202301130CHI,1,,,10:05.0,10:05.0,2,2,0,made_fg
202301130CHI_TP0010,202301130CHI,1,,,10:05.0,10:05.0,0,0,0,timeout
202301130CHI_TP0011,202301130CHI,1,,,9:46.0,9:46.0,0,0,0,foul
202301130CHI_TP0012,202301130CHI,1,,,9:46.0,9:46.0,1,1,0,made_ft
202301130CHI_TP0013,202301130CHI,1,,,9:22.0,9:22.0,0,3,0,made_fg
202301130CHI_TP0014,202301130CHI,1,,,9:07.0,9:07.0,0,2,0,made_fg
202301130CHI_TP0015,202301130CHI,1,,,8:47.0,8:47.0,0,0,0,foul
202301130CHI_TP0016,202301130CHI,1,,,8:05.0,8:05.0,3,2,0,made_fg
202301130CHI_TP0017,202301130CHI,1,,,7:29.0,7:29.0,0,2,0,made_fg
202301130CHI_TP0018,202301130CHI,1,,,7:24.0,7:24.0,0,0,0,foul
202301130CHI_TP0019,202301130CHI,1,,,7:24.0,7:24.0,0,1,0,made_ft
202301130CHI_TP0020,202301130CHI,1,,,7:24.0,7:24.0,0,1,0,made_ft
202301130CHI_TP0021,202301130CHI,1,,,7:07.0,7:07.0,0,2,0,made_fg
202301130CHI_TP0022,202301130CHI,1,,,6:42.0,6:42.0,0,2,0,made_fg
202301130CHI_TP0023,202301130CHI,1,,,5:46.0,5:46.0,0,2,0,made_fg
202301130CHI_TP0024,202301130CHI,1,,,5:24.0,5:24.0,0,0,0,foul
202301130CHI_TP0025,202301130CHI,1,,,5:24.0,5:24.0,0,1,0,made_ft
202301130CHI_TP0026,202301130CHI,1,,,5:24.0,5:24.0,0,1,0,made_ft
202301130CHI_TP0027,202301130CHI,1,,,4:56.0,4:56.0,2,2,0,made_fg
202301130CHI_TP0028,202301130CHI,1,,,4:56.0,4:56.0,0,0,0,foul
202301130CHI_TP0029,202301130CHI,1,,,4:56.0,4:56.0,0,1,0,made_ft
202301130CHI_TP0030,202301130CHI,1,,,4:38.0,4:38.0,0,3,0,made_fg
202301130CHI_TP0031,202301130CHI,1,,,4:20.0,4:20.0,0,0,0,foul
202301130CHI_TP0032,202301130CHI,1,,,4:20.0,4:20.0,0,1,0,made_ft
202301130CHI_TP0033,202301130CHI,1,,,4:01.0,4:01.0,0,0,0,foul
