game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202102010SAS,1,7:19.0,7:19.0,D. Brooks,D. Murray,K. Anderson,L. Aldridge,P. Mills,B. Clarke,D. DeRozan,L. Aldridge,L. Walker,X. Tillman
202102010SAS,1,7:19.0,7:19.0,D. Brooks,D. Murray,G. Dieng,L. Aldridge,P. Mills,B. Clarke,D. DeRozan,L. Aldridge,L. Walker,X. Tillman
