game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202204190MIA,1,5:17.0,5:17.0,B. Adebayo,B. BogdanoviÄ,J. Butler,J. Collins,P. Tucker,B. Adebayo,D. Gallinari,M. Strus,P. Tucker,T. Young
