true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202101090PHI_TP0000,202101090PHI,1,,,11:52.0,11:52.0,0,2,0,made_fg
202101090PHI_TP0001,202101090PHI,1,,,11:34.0,11:34.0,0,2,0,made_fg
202101090PHI_TP0002,202101090PHI,1,,,11:19.0,11:19.0,0,2,0,made_fg
202101090PHI_TP0003,202101090PHI,1,,,10:52.0,10:52.0,0,2,0,made_fg
202101090PHI_TP0004,202101090PHI,1,,,10:29.0,10:29.0,0,2,0,made_fg
202101090PHI_TP0005,202101090PHI,1,,,10:01.0,10:01.0,0,2,0,made_fg
202101090PHI_TP0006,202101090PHI,1,,,9:53.0,9:53.0,0,0,0,timeout
202101090PHI_TP0007,202101090PHI,1,,,9:23.0,9:23.0,1,2,0,made_fg
202101090PHI_TP0008,202101090PHI,1,,,9:06.0,9:06.0,0,3,0,made_fg
202101090PHI_TP0009,202101090PHI,1,,,8:37.0,8:37.0,1,2,0,made_fg
202101090PHI_TP0010,202101090PHI,1,,,8:23.0,8:23.0,0,0,0,foul
202101090PHI_TP0011,202101090PHI,1,,,8:23.0,8:23.0,0,1,0,made_ft
202101090PHI_TP0012,202101090PHI,1,,,8:23.0,8:23.0,0,1,0,made_ft
202101090PHI_TP0013,202101090PHI,1,,,8:08.0,8:08.0,0,0,0,foul
202101090PHI_TP0014,202101090PHI,1,,,8:08.0,8:08.0,0,1,0,made_ft
202101090PHI_TP0015,202101090PHI,1,,,8:08.0,8:08.0,0,1,0,made_ft
202101090PHI_TP0016,202101090PHI,1,,,7:36.0,7:36.0,1,2,0,made_fg
202101090PHI_TP0017,202101090PHI,1,,,7:24.0,7:24.0,0,2,0,made_fg
202101090PHI_TP0018,202101090PHI,1,,,7:09.0,7:09.0,0,0,0,foul
202101090PHI_TP0019,202101090PHI,1,,,6:47.0,6:47.0,0,3,0,made_fg
202101090PHI_TP0020,202101090PHI,1,,,6:28.0,6:28.0,0,0,0,dead_ball_tov
202101090PHI_TP0021,202101090PHI,1,,,5:57.0,5:57.0,0,0,0,foul
202101090PHI_TP0022,202101090PHI,1,,,5:50.0,5:50.0,0,3,0,made_fg
202101090PHI_TP0023,202101090PHI,1,,,5:43.0,5:43.0,0,0,0,foul
