game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202103270WAS,1,5:21.0,5:21.0,D. Avdija,J. Grant,J. Jackson,R. Westbrook,S. Bey,A. Len,B. Beal,J. Grant,R. Westbrook,S. Bey
202103270WAS,1,5:21.0,4:59.0,D. Avdija,J. Grant,J. Jackson,R. Neto,S. Bey,A. Len,B. Beal,J. Grant,R. Westbrook,S. Bey
