game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202111190CHO,1,5:28.0,5:28.0,C. LeVert,D. Sabonis,G. Hayward,M. Plumlee,T. Craig,D. Sabonis,M. Brogdon,M. Plumlee,M. Turner,T. Rozier
202111190CHO,1,5:28.0,5:28.0,D. Sabonis,G. Hayward,J. Holiday,M. Plumlee,T. Craig,D. Sabonis,M. Brogdon,M. Plumlee,M. Turner,T. Rozier
202111190CHO,1,5:28.0,5:28.0,G. Hayward,J. Holiday,M. Plumlee,T. Craig,T. McConnell,D. Sabonis,M. Brogdon,M. Plumlee,M. Turner,T. Rozier
202111190CHO,1,5:28.0,5:28.0,J. Holiday,K. Oubre,M. Plumlee,T. Craig,T. McConnell,D. Sabonis,M. Brogdon,M. Plumlee,M. Turner,T. Rozier
202111190CHO,1,5:28.0,3:30.0,J. Holiday,K. Oubre,N. Richards,T. Craig,T. McConnell,D. Sabonis,M. Brogdon,M. Plumlee,M. Turner,T. Rozier
