game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202211140ORL,1,8:07.0,5:42.0,B. Bol,J. Suggs,K. Oubre,P. Washington,T. Maledon,J. Suggs,K. Oubre,L. Ball,M. Plumlee,W. Carter
202211140ORL,1,5:42.0,5:42.0,B. Bol,J. McDaniels,J. Suggs,K. Oubre,T. Maledon,J. Suggs,K. Oubre,L. Ball,M. Plumlee,W. Carter
