game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202202280OKC,1,8:31.0,6:13.0,D. Sabonis,J. Holiday,O. Sarr,T. Lyles,T. Mann,A. Wiggins,D. Fox,I. Roby,S. Gilgeous-Alexander,T. Lyles
202202280OKC,1,6:13.0,6:13.0,D. Sabonis,J. Lamb,O. Sarr,T. Lyles,T. Mann,A. Wiggins,D. Fox,I. Roby,S. Gilgeous-Alexander,T. Lyles
202202280OKC,1,6:13.0,5:10.0,D. Mitchell,D. Sabonis,J. Lamb,O. Sarr,T. Mann,A. Wiggins,D. Fox,I. Roby,S. Gilgeous-Alexander,T. Lyles
