game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202211280PHI,1,5:29.0,5:29.0,D. Hunter,D. Murray,S. Milton,T. Forrest,T. Harris,D. Hunter,D. Melton,D. Murray,J. Embiid,T. Harris
