game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202106240LAC,1,10:20.0,4:19.0,C. Johnson,C. Paul,D. Ayton,I. Zubac,P. Beverley,D. Ayton,D. Booker,I. Zubac,J. Crowder,P. Beverley
202106240LAC,1,4:19.0,4:19.0,C. Johnson,C. Payne,D. Ayton,I. Zubac,P. Beverley,D. Ayton,D. Booker,I. Zubac,J. Crowder,P. Beverley
