game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202301020CHO,1,5:21.0,5:21.0,A. Reaves,G. Hayward,L. Ball,L. James,M. Plumlee,D. Schr̦der,L. Ball,P. Beverley,P. Washington,T. Bryant
