game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202201100BOS,1,6:34.0,6:34.0,D. Sabonis,J. Brown,J. Tatum,M. Turner,O. Brissett,A. Horford,D. Washington,J. Brown,J. Tatum,K. Sykes
202201100BOS,1,6:34.0,6:34.0,J. Brown,J. Tatum,M. Turner,O. Brissett,T. Craig,A. Horford,D. Washington,J. Brown,J. Tatum,K. Sykes
