game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202101250CHI,1,8:29.0,7:17.0,C. White,D. Theis,G. Temple,J. Brown,Z. LaVine,J. Tatum,L. Markkanen,M. Smart,P. Williams,Z. LaVine
