game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202301040TOR,1,7:24.0,6:12.0,B. Portis,O. Anunoby,P. Connaughton,P. Siakam,S. Barnes,G. Allen,G. Antetokounmpo,G. Trent,O. Anunoby,P. Connaughton
202301040TOR,1,6:12.0,5:28.0,B. Portis,C. Boucher,O. Anunoby,P. Connaughton,P. Siakam,G. Allen,G. Antetokounmpo,G. Trent,O. Anunoby,P. Connaughton
