game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202111220SAC,1,7:37.0,6:48.0,G. Niang,H. Barnes,M. Thybulle,S. Milton,T. Haliburton,A. Drummond,G. Niang,M. Harkless,R. Holmes,T. Maxey
202111220SAC,1,6:48.0,6:48.0,B. Hield,G. Niang,H. Barnes,M. Thybulle,S. Milton,A. Drummond,G. Niang,M. Harkless,R. Holmes,T. Maxey
