true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202102020BRK_TP0000,202102020BRK,1,,,11:39.0,11:39.0,0,3,0,made_fg
202102020BRK_TP0001,202102020BRK,1,,,11:19.0,11:19.0,0,2,0,made_fg
202102020BRK_TP0002,202102020BRK,1,,,10:50.0,10:50.0,0,2,0,made_fg
202102020BRK_TP0003,202102020BRK,1,,,10:27.0,10:27.0,0,0,0,foul
202102020BRK_TP0004,202102020BRK,1,,,10:12.0,10:12.0,0,3,0,made_fg
202102020BRK_TP0005,202102020BRK,1,,,9:01.0,9:01.0,0,2,0,made_fg
202102020BRK_TP0006,202102020BRK,1,,,8:48.0,8:48.0,0,2,0,made_fg
202102020BRK_TP0007,202102020BRK,1,,,8:29.0,8:29.0,0,2,0,made_fg
202102020BRK_TP0008,202102020BRK,1,,,8:02.0,8:02.0,0,2,0,made_fg
202102020BRK_TP0009,202102020BRK,1,,,8:02.0,8:02.0,0,0,0,timeout
202102020BRK_TP0010,202102020BRK,1,,,7:29.0,7:29.0,0,2,0,made_fg
202102020BRK_TP0011,202102020BRK,1,,,7:08.0,7:08.0,0,2,0,made_fg
202102020BRK_TP0012,202102020BRK,1,,,6:45.0,6:45.0,0,2,0,made_fg
202102020BRK_TP0013,202102020BRK,1,,,6:24.0,6:24.0,0,2,0,made_fg
202102020BRK_TP0014,202102020BRK,1,,,6:03.0,6:03.0,0,2,0,made_fg
202102020BRK_TP0015,202102020BRK,1,,,5:45.0,5:45.0,0,3,0,made_fg
202102020BRK_TP0016,202102020BRK,1,,,5:16.0,5:16.0,1,2,0,made_fg
202102020BRK_TP0017,202102020BRK,1,,,5:16.0,5:16.0,0,0,0,foul
202102020BRK_TP0018,202102020BRK,1,,,5:16.0,5:16.0,0,1,0,made_ft
202102020BRK_TP0019,202102020BRK,1,,,4:08.0,4:08.0,4,0,0,foul
202102020BRK_TP0020,202102020BRK,1,,,4:08.0,4:08.0,0,1,0,made_ft
202102020BRK_TP0021,202102020BRK,1,,,4:08.0,4:08.0,0,1,0,made_ft
202102020BRK_TP0022,202102020BRK,1,,,3:20.0,3:20.0,1,2,0,made_fg
202102020BRK_TP0023,202102020BRK,1,,,2:51.0,2:51.0,0,0,0,foul
202102020BRK_TP0024,202102020BRK,1,,,2:51.0,2:51.0,0,0,0,timeout
202102020BRK_TP0025,202102020BRK,1,,,2:51.0,2:51.0,0,1,0,made_ft
202102020BRK_TP0026,202102020BRK,1,,,2:51.0,2:51.0,0,1,0,made_ft
202102020BRK_TP0027,202102020BRK,1,,,2:21.0,2:21.0,0,0,0,foul
202102020BRK_TP0028,202102020BRK,1,,,2:21.0,2:21.0,0,1,0,made_ft
202102020BRK_TP0029,202102020BRK,1,,,2:21.0,2:21.0,0,1,0,made_ft
202102020BRK_TP0030,202102020BRK,1,,,2:11.0,2:11.0,0,2,0,made_fg
202102020BRK_TP0031,202102020BRK,1,,,1:48.0,1:48.0,0,3,0,made_fg
202102020BRK_TP0032,202102020BRK,1,,,1:31.0,1:31.0,0,2,0,made_fg
202102020BRK_TP0033,202102020BRK,1,,,0:54.0,0:54.0,0,2,0,made_fg
202102020BRK_TP0034,202102020BRK,1,,,0:37.0,0:37.0,0,0,0,dead_ball_tov
202102020BRK_TP0035,202102020BRK,1,,,0:09.0,0:09.0,0,3,0,made_fg
202102020BRK_TP0036,202102020BRK,1,,,0:01.0,0:01.0,0,2,0,made_fg
202102020BRK_TP0037,202102020BRK,1,,,11:50.0,11:50.0,0,3,0,made_fg
202102020BRK_TP0038,202102020BRK,1,,,11:36.0,11:36.0,0,2,0,made_fg
202102020BRK_TP0039,202102020BRK,1,,,11:12.0,11:12.0,1,3,0,made_fg
202102020BRK_TP0040,202102020BRK,1,,,10:23.0,10:23.0,0,0,0,foul
202102020BRK_TP0041,202102020BRK,1,,,10:17.0,10:17.0,0,2,0,made_fg
202102020BRK_TP0042,202102020BRK,1,,,10:17.0,10:17.0,0,0,0,timeout
202102020BRK_TP0043,202102020BRK,1,,,10:03.0,10:03.0,0,2,0,made_fg
202102020BRK_TP0044,202102020BRK,1,,,9:46.0,9:46.0,0,2,0,made_fg
202102020BRK_TP0045,202102020BRK,1,,,9:30.0,9:30.0,0,0,0,foul
202102020BRK_TP0046,202102020BRK,1,,,9:30.0,9:30.0,0,0,0,dead_ball_tov
202102020BRK_TP0047,202102020BRK,1,,,8:35.0,8:35.0,2,3,0,made_fg
202102020BRK_TP0048,202102020BRK,1,,,7:36.0,7:36.0,0,2,0,made_fg
202102020BRK_TP0049,202102020BRK,1,,,7:12.0,7:12.0,0,0,0,foul
202102020BRK_TP0050,202102020BRK,1,,,7:12.0,7:12.0,0,1,0,made_ft
202102020BRK_TP0051,202102020BRK,1,,,7:12.0,7:12.0,0,1,0,made_ft
202102020BRK_TP0052,202102020BRK,1,,,6:58.0,6:58.0,0,2,0,made_fg
202102020BRK_TP0053,202102020BRK,1,,,6:01.0,6:01.0,0,2,0,made_fg
202102020BRK_TP0054,202102020BRK,1,,,5:46.0,5:46.0,0,3,0,made_fg
202102020BRK_TP0055,202102020BRK,1,,,5:24.0,5:24.0,0,2,0,made_fg
202102020BRK_TP0056,202102020BRK,1,,,5:07.0,5:07.0,0,2,0,made_fg
202102020BRK_TP0057,202102020BRK,1,,,4:51.0,4:51.0,0,2,0,made_fg
202102020BRK_TP0058,202102020BRK,1,,,4:21.0,4:21.0,1,2,0,made_fg
202102020BRK_TP0059,202102020BRK,1,,,4:21.0,4:21.0,0,0,0,foul
202102020BRK_TP0060,202102020BRK,1,,,4:21.0,4:21.0,0,1,0,made_ft
202102020BRK_TP0061,202102020BRK,1,,,4:05.0,4:05.0,0,2,0,made_fg
202102020BRK_TP0062,202102020BRK,1,,,3:46.0,3:46.0,0,3,0,made_fg
202102020BRK_TP0063,202102020BRK,1,,,3:28.0,3:28.0,0,3,0,made_fg
202102020BRK_TP0064,202102020BRK,1,,,3:26.0,3:26.0,0,0,0,timeout
202102020BRK_TP0065,202102020BRK,1,,,3:15.0,3:15.0,0,2,0,made_fg
202102020BRK_TP0066,202102020BRK,1,,,2:43.0,2:43.0,1,2,0,made_fg
202102020BRK_TP0067,202102020BRK,1,,,2:12.0,2:12.0,0,0,0,foul
202102020BRK_TP0068,202102020BRK,1,,,2:12.0,2:12.0,0,1,0,made_ft
202102020BRK_TP0069,202102020BRK,1,,,2:12.0,2:12.0,0,1,0,made_ft
202102020BRK_TP0070,202102020BRK,1,,,1:44.0,1:44.0,1,2,0,made_fg
202102020BRK_TP0071,202102020BRK,1,,,0:55.0,0:55.0,0,2,0,made_fg
202102020BRK_TP0072,202102020BRK,1,,,0:35.0,0:35.0,0,2,0,made_fg
202102020BRK_TP0073,202102020BRK,1,,,0:08.0,0:08.0,0,2,0,made_fg
202102020BRK_TP0074,202102020BRK,1,,,11:42.0,11:42.0,1,2,0,made_fg
202102020BRK_TP0075,202102020BRK,1,,,11:23.0,11:23.0,0,2,0,made_fg
202102020BRK_TP0076,202102020BRK,1,,,11:07.0,11:07.0,0,3,0,made_fg
202102020BRK_TP0077,202102020BRK,1,,,10:37.0,10:37.0,0,0,0,foul
202102020BRK_TP0078,202102020BRK,1,,,10:28.0,10:28.0,0,2,0,made_fg
202102020BRK_TP0079,202102020BRK,1,,,9:39.0,9:39.0,1,3,0,made_fg
202102020BRK_TP0080,202102020BRK,1,,,9:25.0,9:25.0,0,3,0,made_fg
202102020BRK_TP0081,202102020BRK,1,,,8:42.0,8:42.0,0,0,0,timeout
202102020BRK_TP0082,202102020BRK,1,,,8:13.0,8:13.0,1,2,0,made_fg
202102020BRK_TP0083,202102020BRK,1,,,7:40.0,7:40.0,0,3,0,made_fg
202102020BRK_TP0084,202102020BRK,1,,,6:59.0,6:59.0,0,2,0,made_fg
202102020BRK_TP0085,202102020BRK,1,,,6:59.0,6:59.0,0,0,0,foul
202102020BRK_TP0086,202102020BRK,1,,,6:59.0,6:59.0,0,1,0,made_ft
202102020BRK_TP0087,202102020BRK,1,,,6:41.0,6:41.0,0,2,0,made_fg
202102020BRK_TP0088,202102020BRK,1,,,6:18.0,6:18.0,0,0,0,foul
202102020BRK_TP0089,202102020BRK,1,,,5:37.0,5:37.0,1,2,0,made_fg
202102020BRK_TP0090,202102020BRK,1,,,5:11.0,5:11.0,0,2,0,made_fg
202102020BRK_TP0091,202102020BRK,1,,,4:53.0,4:53.0,0,0,0,foul
202102020BRK_TP0092,202102020BRK,1,,,4:53.0,4:53.0,0,1,0,made_ft
202102020BRK_TP0093,202102020BRK,1,,,4:53.0,4:53.0,0,1,0,made_ft
202102020BRK_TP0094,202102020BRK,1,,,4:53.0,4:53.0,0,1,0,made_ft
202102020BRK_TP0095,202102020BRK,1,,,4:20.0,4:20.0,0,3,0,made_fg
202102020BRK_TP0096,202102020BRK,1,,,3:44.0,3:44.0,0,3,0,made_fg
202102020BRK_TP0097,202102020BRK,1,,,3:44.0,3:44.0,0,0,0,foul
202102020BRK_TP0098,202102020BRK,1,,,3:44.0,3:44.0,0,1,0,made_ft
202102020BRK_TP0099,202102020BRK,1,,,3:30.0,3:30.0,0,2,0,made_fg
202102020BRK_TP0100,202102020BRK,1,,,3:19.0,3:19.0,0,3,0,made_fg
202102020BRK_TP0101,202102020BRK,1,,,2:43.0,2:43.0,0,2,0,made_fg
202102020BRK_TP0102,202102020BRK,1,,,2:19.0,2:19.0,0,2,0,made_fg
202102020BRK_TP0103,202102020BRK,1,,,2:05.0,2:05.0,0,0,0,foul
202102020BRK_TP0104,202102020BRK,1,,,2:05.0,2:05.0,0,0,0,timeout
202102020BRK_TP0105,202102020BRK,1,,,2:05.0,2:05.0,1,1,0,made_ft
202102020BRK_TP0106,202102020BRK,1,,,1:48.0,1:48.0,0,2,0,made_fg
202102020BRK_TP0107,202102020BRK,1,,,1:35.0,1:35.0,0,0,0,foul
202102020BRK_TP0108,202102020BRK,1,,,1:35.0,1:35.0,0,1,0,made_ft
202102020BRK_TP0109,202102020BRK,1,,,1:35.0,1:35.0,0,1,0,made_ft
202102020BRK_TP0110,202102020BRK,1,,,1:09.0,1:09.0,0,3,0,made_fg
202102020BRK_TP0111,202102020BRK,1,,,0:56.0,0:56.0,0,3,0,made_fg
202102020BRK_TP0112,202102020BRK,1,,,0:38.0,0:38.0,1,2,0,made_fg
202102020BRK_TP0113,202102020BRK,1,,,0:15.0,0:15.0,1,0,0,foul
