game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202102070PHO,1,6:42.0,6:42.0,D. Ayton,D. Booker,F. Kaminsky,G. Williams,P. Pritchard,D. Booker,F. Kaminsky,J. Tatum,K. Walker,T. Thompson
202102070PHO,1,6:42.0,4:54.0,D. Ayton,D. Booker,D. Theis,F. Kaminsky,P. Pritchard,D. Booker,F. Kaminsky,J. Tatum,K. Walker,T. Thompson
