game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202301180LAL,1,5:19.0,5:19.0,C. Metu,K. Huerter,K. Murray,L. James,R. Holmes,D. Schr̦der,H. Barnes,K. Huerter,R. Holmes,T. Brown
202301180LAL,1,5:19.0,5:19.0,C. Metu,D. Mitchell,K. Huerter,K. Murray,L. James,D. Schr̦der,H. Barnes,K. Huerter,R. Holmes,T. Brown
202301180LAL,1,5:19.0,5:19.0,C. Metu,D. Mitchell,K. Murray,L. James,M. Monk,D. Schr̦der,H. Barnes,K. Huerter,R. Holmes,T. Brown
