true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202212030GSW_TP0000,202212030GSW,1,,,11:39.0,11:39.0,0,2,0,made_fg
202212030GSW_TP0001,202212030GSW,1,,,11:39.0,11:39.0,0,0,0,foul
202212030GSW_TP0002,202212030GSW,1,,,11:19.0,11:19.0,0,2,0,made_fg
202212030GSW_TP0003,202212030GSW,1,,,11:01.0,11:01.0,0,3,0,made_fg
202212030GSW_TP0004,202212030GSW,1,,,10:40.0,10:40.0,0,2,0,made_fg
202212030GSW_TP0005,202212030GSW,1,,,10:21.0,10:21.0,0,0,0,foul
202212030GSW_TP0006,202212030GSW,1,,,9:50.0,9:50.0,1,3,0,made_fg
202212030GSW_TP0007,202212030GSW,1,,,9:32.0,9:32.0,0,3,0,made_fg
202212030GSW_TP0008,202212030GSW,1,,,8:53.0,8:53.0,0,2,0,made_fg
202212030GSW_TP0009,202212030GSW,1,,,8:53.0,8:53.0,0,0,0,timeout
202212030GSW_TP0010,202212030GSW,1,,,8:29.0,8:29.0,0,2,0,made_fg
202212030GSW_TP0011,202212030GSW,1,,,8:13.0,8:13.0,0,2,0,made_fg
202212030GSW_TP0012,202212030GSW,1,,,6:44.0,6:44.0,1,2,0,made_fg
202212030GSW_TP0013,202212030GSW,1,,,6:20.0,6:20.0,0,3,0,made_fg
202212030GSW_TP0014,202212030GSW,1,,,6:04.0,6:04.0,0,2,0,made_fg
202212030GSW_TP0015,202212030GSW,1,,,5:56.0,5:56.0,0,0,0,foul
202212030GSW_TP0016,202212030GSW,1,,,5:56.0,5:56.0,1,1,0,made_ft
202212030GSW_TP0017,202212030GSW,1,,,5:45.0,5:45.0,0,2,0,made_fg
202212030GSW_TP0018,202212030GSW,1,,,5:23.0,5:23.0,0,2,0,made_fg
202212030GSW_TP0019,202212030GSW,1,,,5:02.0,5:02.0,0,0,0,foul
202212030GSW_TP0020,202212030GSW,1,,,5:02.0,5:02.0,0,1,0,made_ft
202212030GSW_TP0021,202212030GSW,1,,,4:32.0,4:32.0,1,3,0,made_fg
202212030GSW_TP0022,202212030GSW,1,,,4:19.0,4:19.0,0,2,0,made_fg
202212030GSW_TP0023,202212030GSW,1,,,3:57.0,3:57.0,0,2,0,made_fg
202212030GSW_TP0024,202212030GSW,1,,,3:45.0,3:45.0,0,3,0,made_fg
202212030GSW_TP0025,202212030GSW,1,,,3:37.0,3:37.0,0,0,0,timeout
202212030GSW_TP0026,202212030GSW,1,,,3:24.0,3:24.0,0,3,0,made_fg
202212030GSW_TP0027,202212030GSW,1,,,2:46.0,2:46.0,2,0,0,foul
202212030GSW_TP0028,202212030GSW,1,,,2:46.0,2:46.0,0,1,0,made_ft
202212030GSW_TP0029,202212030GSW,1,,,2:46.0,2:46.0,0,1,0,made_ft
202212030GSW_TP0030,202212030GSW,1,,,2:35.0,2:35.0,0,2,0,made_fg
202212030GSW_TP0031,202212030GSW,1,,,2:06.0,2:06.0,0,2,0,made_fg
202212030GSW_TP0032,202212030GSW,1,,,1:44.0,1:44.0,0,3,0,made_fg
202212030GSW_TP0033,202212030GSW,1,,,1:06.0,1:06.0,0,2,0,made_fg
202212030GSW_TP0034,202212030GSW,1,,,0:25.0,0:25.0,1,2,0,made_fg
202212030GSW_TP0035,202212030GSW,1,,,0:07.0,0:07.0,0,2,0,made_fg
202212030GSW_TP0036,202212030GSW,1,,,11:35.0,11:35.0,0,3,0,made_fg
202212030GSW_TP0037,202212030GSW,1,,,11:06.0,11:06.0,1,3,0,made_fg
202212030GSW_TP0038,202212030GSW,1,,,10:41.0,10:41.0,0,2,0,made_fg
