game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202201100SAC,1,5:36.0,5:36.0,A. Len,D. Garland,K. Love,L. Stevens,M. Bagley,D. Fox,E. Mobley,H. Barnes,L. Markkanen,M. Bagley
202201100SAC,1,5:36.0,5:36.0,A. Len,C. Osman,D. Garland,K. Love,M. Bagley,D. Fox,E. Mobley,H. Barnes,L. Markkanen,M. Bagley
