game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202103180POR,1,6:38.0,4:30.0,B. Ingram,E. Bledsoe,G. Trent,R. Covington,Z. Williamson,B. Ingram,C. McCollum,D. Jones,D. Lillard,E. Bledsoe
202103180POR,1,4:30.0,4:30.0,B. Ingram,G. Trent,N. Alexander-Walker,R. Covington,Z. Williamson,B. Ingram,C. McCollum,D. Jones,D. Lillard,E. Bledsoe
202103180POR,1,4:30.0,4:30.0,B. Ingram,G. Trent,J. Hart,N. Alexander-Walker,R. Covington,B. Ingram,C. McCollum,D. Jones,D. Lillard,E. Bledsoe
202103180POR,1,4:30.0,4:30.0,B. Ingram,C. Anthony,G. Trent,J. Hart,N. Alexander-Walker,B. Ingram,C. McCollum,D. Jones,D. Lillard,E. Bledsoe
