game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202211150POR,1,8:14.0,8:14.0,A. Simons,D. Vassell,J. Grant,J. Poeltl,K. Bates-Diop,D. Vassell,J. Grant,J. NurkiÄ,J. Sochan,K. Johnson
