true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202212160OKC_TP0000,202212160OKC,1,,,11:42.0,11:42.0,0,2,0,made_fg
202212160OKC_TP0001,202212160OKC,1,,,11:11.0,11:11.0,1,3,0,made_fg
202212160OKC_TP0002,202212160OKC,1,,,10:56.0,10:56.0,0,3,0,made_fg
202212160OKC_TP0003,202212160OKC,1,,,10:39.0,10:39.0,1,2,0,made_fg
202212160OKC_TP0004,202212160OKC,1,,,10:29.0,10:29.0,0,2,0,made_fg
202212160OKC_TP0005,202212160OKC,1,,,10:12.0,10:12.0,1,3,0,made_fg
202212160OKC_TP0006,202212160OKC,1,,,10:08.0,10:08.0,0,0,0,timeout
202212160OKC_TP0007,202212160OKC,1,,,9:31.0,9:31.0,3,0,0,foul
202212160OKC_TP0008,202212160OKC,1,,,9:31.0,9:31.0,0,1,0,made_ft
202212160OKC_TP0009,202212160OKC,1,,,8:47.0,8:47.0,0,2,0,made_fg
202212160OKC_TP0010,202212160OKC,1,,,8:41.0,8:41.0,0,0,0,foul
202212160OKC_TP0011,202212160OKC,1,,,8:34.0,8:34.0,0,2,0,made_fg
202212160OKC_TP0012,202212160OKC,1,,,8:02.0,8:02.0,0,2,0,made_fg
202212160OKC_TP0013,202212160OKC,1,,,7:54.0,7:54.0,0,0,0,foul
202212160OKC_TP0014,202212160OKC,1,,,7:54.0,7:54.0,1,1,0,made_ft
202212160OKC_TP0015,202212160OKC,1,,,7:34.0,7:34.0,0,2,0,made_fg
202212160OKC_TP0016,202212160OKC,1,,,7:34.0,7:34.0,0,0,0,foul
202212160OKC_TP0017,202212160OKC,1,,,7:29.0,7:29.0,0,0,0,foul
202212160OKC_TP0018,202212160OKC,1,,,7:29.0,7:29.0,1,1,0,made_ft
202212160OKC_TP0019,202212160OKC,1,,,7:12.0,7:12.0,0,2,0,made_fg
202212160OKC_TP0020,202212160OKC,1,,,7:00.0,7:00.0,0,2,0,made_fg
202212160OKC_TP0021,202212160OKC,1,,,6:17.0,6:17.0,1,0,0,foul
202212160OKC_TP0022,202212160OKC,1,,,6:17.0,6:17.0,0,0,0,dead_ball_tov
202212160OKC_TP0023,202212160OKC,1,,,5:53.0,5:53.0,0,0,0,dead_ball_tov
202212160OKC_TP0024,202212160OKC,1,,,5:46.0,5:46.0,0,2,0,made_fg
202212160OKC_TP0025,202212160OKC,1,,,5:29.0,5:29.0,0,3,0,made_fg
202212160OKC_TP0026,202212160OKC,1,,,5:08.0,5:08.0,1,0,0,foul
202212160OKC_TP0027,202212160OKC,1,,,5:08.0,5:08.0,0,1,0,made_ft
202212160OKC_TP0028,202212160OKC,1,,,4:59.0,4:59.0,0,2,0,made_fg
202212160OKC_TP0029,202212160OKC,1,,,4:09.0,4:09.0,0,0,0,foul
202212160OKC_TP0030,202212160OKC,1,,,4:09.0,4:09.0,0,0,0,timeout
202212160OKC_TP0031,202212160OKC,1,,,3:38.0,3:38.0,0,3,0,made_fg
202212160OKC_TP0032,202212160OKC,1,,,3:12.0,3:12.0,0,2,0,made_fg
202212160OKC_TP0033,202212160OKC,1,,,2:52.0,2:52.0,1,0,0,foul
202212160OKC_TP0034,202212160OKC,1,,,2:52.0,2:52.0,0,1,0,made_ft
202212160OKC_TP0035,202212160OKC,1,,,2:52.0,2:52.0,0,1,0,made_ft
202212160OKC_TP0036,202212160OKC,1,,,2:39.0,2:39.0,0,2,0,made_fg
202212160OKC_TP0037,202212160OKC,1,,,2:05.0,2:05.0,1,2,0,made_fg
202212160OKC_TP0038,202212160OKC,1,,,1:30.0,1:30.0,1,2,0,made_fg
202212160OKC_TP0039,202212160OKC,1,,,1:10.0,1:10.0,0,3,0,made_fg
202212160OKC_TP0040,202212160OKC,1,,,0:34.0,0:34.0,0,0,0,dead_ball_tov
202212160OKC_TP0041,202212160OKC,1,,,0:22.0,0:22.0,0,0,0,foul
202212160OKC_TP0042,202212160OKC,1,,,0:22.0,0:22.0,0,1,0,made_ft
202212160OKC_TP0043,202212160OKC,1,,,0:22.0,0:22.0,0,1,0,made_ft
202212160OKC_TP0044,202212160OKC,1,,,0:00.0,0:00.0,1,2,0,made_fg
202212160OKC_TP0045,202212160OKC,1,,,11:41.0,11:41.0,0,2,0,made_fg
202212160OKC_TP0046,202212160OKC,1,,,11:33.0,11:33.0,0,0,0,dead_ball_tov
202212160OKC_TP0047,202212160OKC,1,,,11:23.0,11:23.0,0,3,0,made_fg
202212160OKC_TP0048,202212160OKC,1,,,11:10.0,11:10.0,0,2,0,made_fg
202212160OKC_TP0049,202212160OKC,1,,,11:10.0,11:10.0,0,0,0,foul
202212160OKC_TP0050,202212160OKC,1,,,10:55.0,10:55.0,1,2,0,made_fg
202212160OKC_TP0051,202212160OKC,1,,,10:36.0,10:36.0,1,2,0,made_fg
202212160OKC_TP0052,202212160OKC,1,,,10:14.0,10:14.0,0,2,0,made_fg
202212160OKC_TP0053,202212160OKC,1,,,9:58.0,9:58.0,0,2,0,made_fg
202212160OKC_TP0054,202212160OKC,1,,,8:52.0,8:52.0,0,2,0,made_fg
202212160OKC_TP0055,202212160OKC,1,,,7:58.0,7:58.0,0,0,0,foul
202212160OKC_TP0056,202212160OKC,1,,,7:58.0,7:58.0,0,0,0,dead_ball_tov
202212160OKC_TP0057,202212160OKC,1,,,7:37.0,7:37.0,1,2,0,made_fg
202212160OKC_TP0058,202212160OKC,1,,,7:37.0,7:37.0,0,0,0,timeout
202212160OKC_TP0059,202212160OKC,1,,,6:46.0,6:46.0,0,2,0,made_fg
202212160OKC_TP0060,202212160OKC,1,,,6:20.0,6:20.0,1,2,0,made_fg
202212160OKC_TP0061,202212160OKC,1,,,6:07.0,6:07.0,0,2,0,made_fg
202212160OKC_TP0062,202212160OKC,1,,,5:31.0,5:31.0,0,3,0,made_fg
202212160OKC_TP0063,202212160OKC,1,,,4:56.0,4:56.0,1,2,0,made_fg
202212160OKC_TP0064,202212160OKC,1,,,4:38.0,4:38.0,0,0,0,foul
202212160OKC_TP0065,202212160OKC,1,,,4:38.0,4:38.0,0,1,0,made_ft
202212160OKC_TP0066,202212160OKC,1,,,4:38.0,4:38.0,0,1,0,made_ft
202212160OKC_TP0067,202212160OKC,1,,,4:22.0,4:22.0,0,0,0,foul
202212160OKC_TP0068,202212160OKC,1,,,4:13.0,4:13.0,0,2,0,made_fg
202212160OKC_TP0069,202212160OKC,1,,,4:13.0,4:13.0,0,0,0,timeout
202212160OKC_TP0070,202212160OKC,1,,,3:34.0,3:34.0,0,2,0,made_fg
202212160OKC_TP0071,202212160OKC,1,,,3:14.0,3:14.0,0,0,0,foul
202212160OKC_TP0072,202212160OKC,1,,,3:14.0,3:14.0,0,0,0,timeout
202212160OKC_TP0073,202212160OKC,1,,,3:14.0,3:14.0,0,1,0,made_ft
202212160OKC_TP0074,202212160OKC,1,,,3:14.0,3:14.0,0,1,0,made_ft
202212160OKC_TP0075,202212160OKC,1,,,2:43.0,2:43.0,0,2,0,made_fg
202212160OKC_TP0076,202212160OKC,1,,,2:01.0,2:01.0,1,3,0,made_fg
202212160OKC_TP0077,202212160OKC,1,,,1:40.0,1:40.0,1,2,0,made_fg
202212160OKC_TP0078,202212160OKC,1,,,1:40.0,1:40.0,0,0,0,foul
202212160OKC_TP0079,202212160OKC,1,,,1:29.0,1:29.0,0,2,0,made_fg
202212160OKC_TP0080,202212160OKC,1,,,1:03.0,1:03.0,0,0,0,dead_ball_tov
202212160OKC_TP0081,202212160OKC,1,,,0:50.0,0:50.0,0,3,0,made_fg
202212160OKC_TP0082,202212160OKC,1,,,0:32.0,0:32.0,0,3,0,made_fg
202212160OKC_TP0083,202212160OKC,1,,,0:12.0,0:12.0,0,2,0,made_fg
202212160OKC_TP0084,202212160OKC,1,,,11:47.0,11:47.0,1,3,0,made_fg
202212160OKC_TP0085,202212160OKC,1,,,11:31.0,11:31.0,0,3,0,made_fg
202212160OKC_TP0086,202212160OKC,1,,,11:12.0,11:12.0,0,2,0,made_fg
202212160OKC_TP0087,202212160OKC,1,,,11:12.0,11:12.0,0,0,0,foul
