game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202012270CLE,1,7:06.0,7:06.0,A. Drummond,C. Osman,C. Sexton,D. Howard,T. Harris,A. Drummond,B. Simmons,C. Sexton,K. Love,T. Harris
202012270CLE,1,7:06.0,6:33.0,A. Drummond,C. Osman,D. Howard,D. Wade,T. Harris,A. Drummond,B. Simmons,C. Sexton,K. Love,T. Harris
202012270CLE,1,6:33.0,6:05.0,C. Osman,D. Howard,D. Wade,J. McGee,T. Harris,A. Drummond,B. Simmons,C. Sexton,K. Love,T. Harris
202012270CLE,1,6:05.0,5:04.0,C. Osman,D. Wade,J. McGee,T. Bradley,T. Harris,A. Drummond,B. Simmons,C. Sexton,K. Love,T. Harris
