game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202211280BRK,1,7:08.0,6:27.0,B. Bol,F. Wagner,K. Durant,K. Irving,S. Curry,C. Houstan,G. Harris,K. Durant,P. Banchero,R. O'Neale
202211280BRK,1,6:27.0,4:38.0,B. Bol,K. Durant,K. Irving,R. Hampton,S. Curry,C. Houstan,G. Harris,K. Durant,P. Banchero,R. O'Neale
