game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202203090MIN,1,3:43.0,3:43.0,A. Edwards,A. Pokusevski,D. Bazley,K. Towns,M. Beasley,A. Wiggins,D. Russell,I. Roby,J. McDaniels,L. Waters
202203090MIN,1,3:43.0,3:43.0,A. Pokusevski,D. Bazley,J. McLaughlin,K. Towns,M. Beasley,A. Wiggins,D. Russell,I. Roby,J. McDaniels,L. Waters
