true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202202030DET_TP0000,202202030DET,1,,,11:40.0,11:40.0,0,2,0,made_fg
202202030DET_TP0001,202202030DET,1,,,10:58.0,10:58.0,2,0,0,foul
202202030DET_TP0002,202202030DET,1,,,10:57.0,10:57.0,0,0,0,foul
202202030DET_TP0003,202202030DET,1,,,10:57.0,10:57.0,0,0,0,dead_ball_tov
202202030DET_TP0004,202202030DET,1,,,10:22.0,10:22.0,0,3,0,made_fg
202202030DET_TP0005,202202030DET,1,,,9:58.0,9:58.0,0,2,0,made_fg
202202030DET_TP0006,202202030DET,1,,,9:36.0,9:36.0,0,0,0,foul
202202030DET_TP0007,202202030DET,1,,,9:36.0,9:36.0,0,1,0,made_ft
202202030DET_TP0008,202202030DET,1,,,9:36.0,9:36.0,0,1,0,made_ft
202202030DET_TP0009,202202030DET,1,,,8:55.0,8:55.0,0,2,0,made_fg
202202030DET_TP0010,202202030DET,1,,,8:50.0,8:50.0,0,0,0,timeout
202202030DET_TP0011,202202030DET,1,,,8:31.0,8:31.0,0,2,0,made_fg
202202030DET_TP0012,202202030DET,1,,,8:07.0,8:07.0,0,3,0,made_fg
202202030DET_TP0013,202202030DET,1,,,7:51.0,7:51.0,0,0,0,dead_ball_tov
202202030DET_TP0014,202202030DET,1,,,7:41.0,7:41.0,0,2,0,made_fg
202202030DET_TP0015,202202030DET,1,,,7:06.0,7:06.0,0,0,0,foul
202202030DET_TP0016,202202030DET,1,,,7:06.0,7:06.0,1,1,0,made_ft
202202030DET_TP0017,202202030DET,1,,,6:48.0,6:48.0,0,3,0,made_fg
202202030DET_TP0018,202202030DET,1,,,6:16.0,6:16.0,0,2,0,made_fg
202202030DET_TP0019,202202030DET,1,,,6:03.0,6:03.0,0,3,0,made_fg
202202030DET_TP0020,202202030DET,1,,,6:02.0,6:02.0,0,0,0,foul
202202030DET_TP0021,202202030DET,1,,,5:45.0,5:45.0,0,2,0,made_fg
202202030DET_TP0022,202202030DET,1,,,5:23.0,5:23.0,0,3,0,made_fg
202202030DET_TP0023,202202030DET,1,,,4:45.0,4:45.0,1,3,0,made_fg
202202030DET_TP0024,202202030DET,1,,,4:38.0,4:38.0,0,0,0,timeout
202202030DET_TP0025,202202030DET,1,,,4:27.0,4:27.0,0,0,0,dead_ball_tov
202202030DET_TP0026,202202030DET,1,,,4:13.0,4:13.0,0,0,0,foul
202202030DET_TP0027,202202030DET,1,,,4:13.0,4:13.0,0,1,0,made_ft
202202030DET_TP0028,202202030DET,1,,,4:13.0,4:13.0,0,1,0,made_ft
202202030DET_TP0029,202202030DET,1,,,3:20.0,3:20.0,0,2,0,made_fg
202202030DET_TP0030,202202030DET,1,,,2:55.0,2:55.0,0,3,0,made_fg
202202030DET_TP0031,202202030DET,1,,,2:43.0,2:43.0,0,3,0,made_fg
202202030DET_TP0032,202202030DET,1,,,2:26.0,2:26.0,0,2,0,made_fg
202202030DET_TP0033,202202030DET,1,,,2:00.0,2:00.0,2,2,0,made_fg
202202030DET_TP0034,202202030DET,1,,,1:41.0,1:41.0,0,2,0,made_fg
202202030DET_TP0035,202202030DET,1,,,1:30.0,1:30.0,0,2,0,made_fg
202202030DET_TP0036,202202030DET,1,,,1:11.0,1:11.0,0,3,0,made_fg
202202030DET_TP0037,202202030DET,1,,,0:54.0,0:54.0,0,3,0,made_fg
202202030DET_TP0038,202202030DET,1,,,0:29.0,0:29.0,0,0,0,foul
202202030DET_TP0039,202202030DET,1,,,0:29.0,0:29.0,0,1,0,made_ft
202202030DET_TP0040,202202030DET,1,,,0:29.0,0:29.0,0,1,0,made_ft
202202030DET_TP0041,202202030DET,1,,,0:00.0,0:00.0,2,2,0,made_fg
202202030DET_TP0042,202202030DET,1,,,11:27.0,11:27.0,0,3,0,made_fg
202202030DET_TP0043,202202030DET,1,,,11:14.0,11:14.0,0,2,0,made_fg
202202030DET_TP0044,202202030DET,1,,,11:00.0,11:00.0,0,2,0,made_fg
202202030DET_TP0045,202202030DET,1,,,10:45.0,10:45.0,0,2,0,made_fg
202202030DET_TP0046,202202030DET,1,,,10:31.0,10:31.0,1,0,0,dead_ball_tov
202202030DET_TP0047,202202030DET,1,,,10:08.0,10:08.0,0,2,0,made_fg
202202030DET_TP0048,202202030DET,1,,,9:43.0,9:43.0,0,3,0,made_fg
202202030DET_TP0049,202202030DET,1,,,9:26.0,9:26.0,1,2,0,made_fg
202202030DET_TP0050,202202030DET,1,,,9:19.0,9:19.0,0,2,0,made_fg
202202030DET_TP0051,202202030DET,1,,,9:05.0,9:05.0,0,2,0,made_fg
202202030DET_TP0052,202202030DET,1,,,8:55.0,8:55.0,0,3,0,made_fg
202202030DET_TP0053,202202030DET,1,,,8:43.0,8:43.0,0,0,0,foul
202202030DET_TP0054,202202030DET,1,,,8:21.0,8:21.0,0,2,0,made_fg
202202030DET_TP0055,202202030DET,1,,,8:05.0,8:05.0,0,0,0,foul
202202030DET_TP0056,202202030DET,1,,,7:41.0,7:41.0,0,2,0,made_fg
202202030DET_TP0057,202202030DET,1,,,7:31.0,7:31.0,0,0,0,timeout
202202030DET_TP0058,202202030DET,1,,,7:14.0,7:14.0,0,0,0,foul
202202030DET_TP0059,202202030DET,1,,,7:14.0,7:14.0,0,1,0,made_ft
202202030DET_TP0060,202202030DET,1,,,7:07.0,7:07.0,2,2,0,made_fg
202202030DET_TP0061,202202030DET,1,,,6:55.0,6:55.0,0,0,0,dead_ball_tov
202202030DET_TP0062,202202030DET,1,,,6:39.0,6:39.0,0,2,0,made_fg
202202030DET_TP0063,202202030DET,1,,,6:22.0,6:22.0,0,0,0,foul
202202030DET_TP0064,202202030DET,1,,,6:22.0,6:22.0,0,1,0,made_ft
202202030DET_TP0065,202202030DET,1,,,6:22.0,6:22.0,0,1,0,made_ft
202202030DET_TP0066,202202030DET,1,,,5:58.0,5:58.0,1,2,0,made_fg
202202030DET_TP0067,202202030DET,1,,,5:49.0,5:49.0,0,2,0,made_fg
202202030DET_TP0068,202202030DET,1,,,5:41.0,5:41.0,0,3,0,made_fg
202202030DET_TP0069,202202030DET,1,,,5:24.0,5:24.0,0,0,0,foul
202202030DET_TP0070,202202030DET,1,,,5:24.0,5:24.0,1,1,0,made_ft
202202030DET_TP0071,202202030DET,1,,,5:13.0,5:13.0,0,0,0,foul
202202030DET_TP0072,202202030DET,1,,,5:13.0,5:13.0,0,0,0,dead_ball_tov
202202030DET_TP0073,202202030DET,1,,,4:54.0,4:54.0,0,0,0,dead_ball_tov
202202030DET_TP0074,202202030DET,1,,,4:54.0,4:54.0,0,0,0,foul
202202030DET_TP0075,202202030DET,1,,,4:25.0,4:25.0,0,3,0,made_fg
202202030DET_TP0076,202202030DET,1,,,4:07.0,4:07.0,0,0,0,foul
202202030DET_TP0077,202202030DET,1,,,4:07.0,4:07.0,0,1,0,made_ft
202202030DET_TP0078,202202030DET,1,,,4:07.0,4:07.0,0,1,0,made_ft
202202030DET_TP0079,202202030DET,1,,,3:51.0,3:51.0,0,2,0,made_fg
202202030DET_TP0080,202202030DET,1,,,3:38.0,3:38.0,0,3,0,made_fg
202202030DET_TP0081,202202030DET,1,,,3:05.0,3:05.0,0,0,0,foul
202202030DET_TP0082,202202030DET,1,,,3:05.0,3:05.0,0,1,0,made_ft
202202030DET_TP0083,202202030DET,1,,,3:05.0,3:05.0,0,1,0,made_ft
202202030DET_TP0084,202202030DET,1,,,2:52.0,2:52.0,0,0,0,dead_ball_tov
202202030DET_TP0085,202202030DET,1,,,2:52.0,2:52.0,0,0,0,timeout
202202030DET_TP0086,202202030DET,1,,,2:05.0,2:05.0,1,2,0,made_fg
202202030DET_TP0087,202202030DET,1,,,2:03.0,2:03.0,0,0,0,foul
202202030DET_TP0088,202202030DET,1,,,2:03.0,2:03.0,0,1,0,made_ft
202202030DET_TP0089,202202030DET,1,,,1:49.0,1:49.0,0,2,0,made_fg
202202030DET_TP0090,202202030DET,1,,,1:23.0,1:23.0,2,0,0,foul
202202030DET_TP0091,202202030DET,1,,,1:18.0,1:18.0,1,2,0,made_fg
202202030DET_TP0092,202202030DET,1,,,1:10.0,1:10.0,0,0,0,foul
202202030DET_TP0093,202202030DET,1,,,0:50.0,0:50.0,0,2,0,made_fg
202202030DET_TP0094,202202030DET,1,,,0:40.0,0:40.0,0,0,0,foul
202202030DET_TP0095,202202030DET,1,,,0:40.0,0:40.0,0,1,0,made_ft
202202030DET_TP0096,202202030DET,1,,,0:40.0,0:40.0,0,1,0,made_ft
202202030DET_TP0097,202202030DET,1,,,0:27.0,0:27.0,0,0,0,foul
