game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202104190PHI,1,7:04.0,5:42.0,A. Wiggins,D. Green,J. Embiid,K. Bazemore,S. Milton,F. Korkmaz,J. Embiid,K. Bazemore,K. Looney,S. Curry
202104190PHI,1,5:42.0,5:42.0,A. Wiggins,D. Green,D. Lee,J. Embiid,S. Milton,F. Korkmaz,J. Embiid,K. Bazemore,K. Looney,S. Curry
