true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202212180TOR_TP0000,202212180TOR,1,,,11:46.0,11:46.0,0,3,0,made_fg
202212180TOR_TP0001,202212180TOR,1,,,11:30.0,11:30.0,0,3,0,made_fg
202212180TOR_TP0002,202212180TOR,1,,,11:21.0,11:21.0,0,3,0,made_fg
202212180TOR_TP0003,202212180TOR,1,,,11:03.0,11:03.0,0,3,0,made_fg
202212180TOR_TP0004,202212180TOR,1,,,10:30.0,10:30.0,0,3,0,made_fg
202212180TOR_TP0005,202212180TOR,1,,,10:11.0,10:11.0,0,0,0,foul
202212180TOR_TP0006,202212180TOR,1,,,10:11.0,10:11.0,0,1,0,made_ft
202212180TOR_TP0007,202212180TOR,1,,,10:11.0,10:11.0,0,1,0,made_ft
202212180TOR_TP0008,202212180TOR,1,,,9:50.0,9:50.0,0,2,0,made_fg
202212180TOR_TP0009,202212180TOR,1,,,9:24.0,9:24.0,0,0,0,foul
202212180TOR_TP0010,202212180TOR,1,,,9:24.0,9:24.0,0,1,0,made_ft
202212180TOR_TP0011,202212180TOR,1,,,9:24.0,9:24.0,0,1,0,made_ft
202212180TOR_TP0012,202212180TOR,1,,,9:11.0,9:11.0,0,2,0,made_fg
202212180TOR_TP0013,202212180TOR,1,,,8:46.0,8:46.0,0,3,0,made_fg
202212180TOR_TP0014,202212180TOR,1,,,8:32.0,8:32.0,0,3,0,made_fg
202212180TOR_TP0015,202212180TOR,1,,,8:14.0,8:14.0,0,2,0,made_fg
202212180TOR_TP0016,202212180TOR,1,,,8:01.0,8:01.0,0,2,0,made_fg
202212180TOR_TP0017,202212180TOR,1,,,7:46.0,7:46.0,0,2,0,made_fg
202212180TOR_TP0018,202212180TOR,1,,,7:35.0,7:35.0,0,0,0,foul
202212180TOR_TP0019,202212180TOR,1,,,7:35.0,7:35.0,1,1,0,made_ft
202212180TOR_TP0020,202212180TOR,1,,,7:25.0,7:25.0,0,0,0,dead_ball_tov
202212180TOR_TP0021,202212180TOR,1,,,7:06.0,7:06.0,0,2,0,made_fg
202212180TOR_TP0022,202212180TOR,1,,,6:35.0,6:35.0,0,2,0,made_fg
202212180TOR_TP0023,202212180TOR,1,,,6:21.0,6:21.0,0,2,0,made_fg
202212180TOR_TP0024,202212180TOR,1,,,5:59.0,5:59.0,2,0,0,foul
202212180TOR_TP0025,202212180TOR,1,,,5:59.0,5:59.0,0,0,0,timeout
202212180TOR_TP0026,202212180TOR,1,,,5:37.0,5:37.0,0,3,0,made_fg
202212180TOR_TP0027,202212180TOR,1,,,5:07.0,5:07.0,0,3,0,made_fg
202212180TOR_TP0028,202212180TOR,1,,,4:27.0,4:27.0,2,0,0,foul
202212180TOR_TP0029,202212180TOR,1,,,4:21.0,4:21.0,0,2,0,made_fg
202212180TOR_TP0030,202212180TOR,1,,,3:46.0,3:46.0,0,0,0,foul
202212180TOR_TP0031,202212180TOR,1,,,3:32.0,3:32.0,0,0,0,foul
