game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202110300MIL,1,10:12.0,7:13.0,G. Allen,G. Antetokounmpo,K. Johnson,L. Walker,P. Connaughton,G. Antetokounmpo,J. Poeltl,K. Johnson,K. Middleton,L. Walker
202110300MIL,1,7:13.0,6:37.0,G. Allen,K. Johnson,L. Walker,P. Connaughton,T. Antetokounmpo,G. Antetokounmpo,J. Poeltl,K. Johnson,K. Middleton,L. Walker
