game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202203170ORL,1,9:35.0,5:14.0,C. Anthony,F. Wagner,I. Livers,M. Bamba,R. Hampton,C. Anthony,C. Joseph,I. Stewart,M. Bamba,S. Bey
202203170ORL,1,5:14.0,4:49.0,F. Wagner,I. Livers,M. Bamba,M. Fultz,R. Hampton,C. Anthony,C. Joseph,I. Stewart,M. Bamba,S. Bey
202203170ORL,1,4:49.0,4:07.0,F. Wagner,K. Olynyk,M. Bamba,M. Fultz,R. Hampton,C. Anthony,C. Joseph,I. Stewart,M. Bamba,S. Bey
