game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202301130CHI,1,7:24.0,6:36.0,A. Caruso,A. Dosunmu,K. Williams,L. Dort,Z. LaVine,A. Dosunmu,J. Giddey,J. Williams,L. Dort,P. Williams
202301130CHI,1,6:36.0,6:36.0,A. Dosunmu,D. Jones,K. Williams,L. Dort,Z. LaVine,A. Dosunmu,J. Giddey,J. Williams,L. Dort,P. Williams
