game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202210240PHI,1,6:17.0,5:55.0,A. Nesmith,B. Hield,M. Harrell,T. Harris,T. Maxey,A. Nesmith,I. Jackson,J. Harden,J. Smith,T. Maxey
202210240PHI,1,5:55.0,5:55.0,A. Nesmith,B. Hield,D. House,M. Harrell,T. Harris,A. Nesmith,I. Jackson,J. Harden,J. Smith,T. Maxey
