game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202202280BRK,1,9:07.0,8:20.0,A. Drummond,B. Griffin,K. Birch,S. Barnes,S. Curry,A. Drummond,B. Brown,K. Birch,P. Siakam,S. Barnes
202202280BRK,1,8:20.0,8:20.0,A. Drummond,B. Griffin,P. Achiuwa,S. Barnes,S. Curry,A. Drummond,B. Brown,K. Birch,P. Siakam,S. Barnes
