game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202204160GSW,1,5:58.0,5:58.0,A. Wiggins,J. Green,K. Thompson,S. Curry,W. Barton,K. Looney,K. Thompson,M. Morris,N. JokiÄ,W. Barton
