true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202112110CLE_TP0000,202112110CLE,1,,,11:47.0,11:47.0,0,0,0,dead_ball_tov
202112110CLE_TP0001,202112110CLE,1,,,11:34.0,11:34.0,0,2,0,made_fg
202112110CLE_TP0002,202112110CLE,1,,,10:59.0,10:59.0,1,2,0,made_fg
202112110CLE_TP0003,202112110CLE,1,,,10:15.0,10:15.0,0,2,0,made_fg
202112110CLE_TP0004,202112110CLE,1,,,10:00.0,10:00.0,0,2,0,made_fg
202112110CLE_TP0005,202112110CLE,1,,,9:48.0,9:48.0,0,2,0,made_fg
202112110CLE_TP0006,202112110CLE,1,,,8:41.0,8:41.0,0,0,0,foul
202112110CLE_TP0007,202112110CLE,1,,,8:41.0,8:41.0,0,1,0,made_ft
202112110CLE_TP0008,202112110CLE,1,,,8:41.0,8:41.0,0,1,0,made_ft
202112110CLE_TP0009,202112110CLE,1,,,8:31.0,8:31.0,1,0,0,foul
202112110CLE_TP0010,202112110CLE,1,,,8:31.0,8:31.0,0,1,0,made_ft
202112110CLE_TP0011,202112110CLE,1,,,8:18.0,8:18.0,0,0,0,foul
202112110CLE_TP0012,202112110CLE,1,,,8:18.0,8:18.0,1,1,0,made_ft
202112110CLE_TP0013,202112110CLE,1,,,7:34.0,7:34.0,1,2,0,made_fg
202112110CLE_TP0014,202112110CLE,1,,,7:19.0,7:19.0,0,3,0,made_fg
202112110CLE_TP0015,202112110CLE,1,,,7:09.0,7:09.0,0,0,0,foul
202112110CLE_TP0016,202112110CLE,1,,,7:09.0,7:09.0,1,1,0,made_ft
202112110CLE_TP0017,202112110CLE,1,,,6:39.0,6:39.0,1,2,0,made_fg
202112110CLE_TP0018,202112110CLE,1,,,6:21.0,6:21.0,0,2,0,made_fg
202112110CLE_TP0019,202112110CLE,1,,,6:16.0,6:16.0,0,0,0,timeout
202112110CLE_TP0020,202112110CLE,1,,,5:53.0,5:53.0,0,2,0,made_fg
202112110CLE_TP0021,202112110CLE,1,,,5:28.0,5:28.0,0,2,0,made_fg
202112110CLE_TP0022,202112110CLE,1,,,5:21.0,5:21.0,0,2,0,made_fg
202112110CLE_TP0023,202112110CLE,1,,,5:21.0,5:21.0,0,0,0,foul
202112110CLE_TP0024,202112110CLE,1,,,4:31.0,4:31.0,0,2,0,made_fg
202112110CLE_TP0025,202112110CLE,1,,,4:23.0,4:23.0,0,2,0,made_fg
202112110CLE_TP0026,202112110CLE,1,,,3:59.0,3:59.0,0,2,0,made_fg
202112110CLE_TP0027,202112110CLE,1,,,3:49.0,3:49.0,0,3,0,made_fg
202112110CLE_TP0028,202112110CLE,1,,,3:24.0,3:24.0,0,0,0,foul
202112110CLE_TP0029,202112110CLE,1,,,3:08.0,3:08.0,0,2,0,made_fg
202112110CLE_TP0030,202112110CLE,1,,,2:55.0,2:55.0,0,2,0,made_fg
202112110CLE_TP0031,202112110CLE,1,,,2:27.0,2:27.0,1,0,0,dead_ball_tov
202112110CLE_TP0032,202112110CLE,1,,,2:27.0,2:27.0,0,0,0,timeout
202112110CLE_TP0033,202112110CLE,1,,,1:56.0,1:56.0,0,3,0,made_fg
202112110CLE_TP0034,202112110CLE,1,,,1:43.0,1:43.0,0,0,0,foul
202112110CLE_TP0035,202112110CLE,1,,,1:43.0,1:43.0,1,1,0,made_ft
202112110CLE_TP0036,202112110CLE,1,,,1:27.0,1:27.0,0,2,0,made_fg
202112110CLE_TP0037,202112110CLE,1,,,1:14.0,1:14.0,0,2,0,made_fg
