true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202201250BOS_TP0000,202201250BOS,1,,,11:22.0,11:22.0,0,3,0,made_fg
202201250BOS_TP0001,202201250BOS,1,,,10:48.0,10:48.0,0,2,0,made_fg
202201250BOS_TP0002,202201250BOS,1,,,10:23.0,10:23.0,0,3,0,made_fg
202201250BOS_TP0003,202201250BOS,1,,,10:06.0,10:06.0,0,2,0,made_fg
202201250BOS_TP0004,202201250BOS,1,,,9:36.0,9:36.0,0,0,0,dead_ball_tov
202201250BOS_TP0005,202201250BOS,1,,,9:10.0,9:10.0,1,2,0,made_fg
202201250BOS_TP0006,202201250BOS,1,,,8:48.0,8:48.0,0,3,0,made_fg
202201250BOS_TP0007,202201250BOS,1,,,8:12.0,8:12.0,2,3,0,made_fg
202201250BOS_TP0008,202201250BOS,1,,,8:05.0,8:05.0,0,0,0,timeout
202201250BOS_TP0009,202201250BOS,1,,,7:16.0,7:16.0,0,2,0,made_fg
202201250BOS_TP0010,202201250BOS,1,,,7:16.0,7:16.0,0,0,0,foul
202201250BOS_TP0011,202201250BOS,1,,,7:16.0,7:16.0,0,1,0,made_ft
202201250BOS_TP0012,202201250BOS,1,,,7:01.0,7:01.0,0,3,0,made_fg
202201250BOS_TP0013,202201250BOS,1,,,6:18.0,6:18.0,1,2,0,made_fg
202201250BOS_TP0014,202201250BOS,1,,,5:53.0,5:53.0,0,3,0,made_fg
202201250BOS_TP0015,202201250BOS,1,,,5:33.0,5:33.0,0,2,0,made_fg
202201250BOS_TP0016,202201250BOS,1,,,5:29.0,5:29.0,0,0,0,timeout
202201250BOS_TP0017,202201250BOS,1,,,5:02.0,5:02.0,0,0,0,foul
202201250BOS_TP0018,202201250BOS,1,,,4:08.0,4:08.0,3,0,0,foul
202201250BOS_TP0019,202201250BOS,1,,,4:02.0,4:02.0,0,3,0,made_fg
202201250BOS_TP0020,202201250BOS,1,,,3:35.0,3:35.0,0,2,0,made_fg
