true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202111240SAC_TP0000,202111240SAC,1,,,11:30.0,11:30.0,0,2,0,made_fg
202111240SAC_TP0001,202111240SAC,1,,,11:05.0,11:05.0,0,2,0,made_fg
202111240SAC_TP0002,202111240SAC,1,,,10:48.0,10:48.0,1,2,0,made_fg
202111240SAC_TP0003,202111240SAC,1,,,10:26.0,10:26.0,2,2,0,made_fg
202111240SAC_TP0004,202111240SAC,1,,,10:21.0,10:21.0,0,2,0,made_fg
202111240SAC_TP0005,202111240SAC,1,,,10:04.0,10:04.0,0,2,0,made_fg
202111240SAC_TP0006,202111240SAC,1,,,10:04.0,10:04.0,0,0,0,foul
202111240SAC_TP0007,202111240SAC,1,,,10:04.0,10:04.0,0,1,0,made_ft
202111240SAC_TP0008,202111240SAC,1,,,9:49.0,9:49.0,0,2,0,made_fg
202111240SAC_TP0009,202111240SAC,1,,,9:30.0,9:30.0,0,3,0,made_fg
202111240SAC_TP0010,202111240SAC,1,,,9:19.0,9:19.0,0,3,0,made_fg
202111240SAC_TP0011,202111240SAC,1,,,8:51.0,8:51.0,0,3,0,made_fg
202111240SAC_TP0012,202111240SAC,1,,,8:36.0,8:36.0,0,3,0,made_fg
202111240SAC_TP0013,202111240SAC,1,,,8:12.0,8:12.0,0,3,0,made_fg
202111240SAC_TP0014,202111240SAC,1,,,8:11.0,8:11.0,0,0,0,timeout
202111240SAC_TP0015,202111240SAC,1,,,7:40.0,7:40.0,0,2,0,made_fg
202111240SAC_TP0016,202111240SAC,1,,,7:31.0,7:31.0,0,0,0,dead_ball_tov
202111240SAC_TP0017,202111240SAC,1,,,7:23.0,7:23.0,0,2,0,made_fg
202111240SAC_TP0018,202111240SAC,1,,,7:06.0,7:06.0,1,2,0,made_fg
202111240SAC_TP0019,202111240SAC,1,,,6:21.0,6:21.0,0,2,0,made_fg
