true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202110250MIN_TP0000,202110250MIN,1,,,11:41.0,11:41.0,1,0,0,dead_ball_tov
202110250MIN_TP0001,202110250MIN,1,,,10:49.0,10:49.0,1,3,0,made_fg
202110250MIN_TP0002,202110250MIN,1,,,9:47.0,9:47.0,1,2,0,made_fg
202110250MIN_TP0003,202110250MIN,1,,,9:18.0,9:18.0,0,2,0,made_fg
202110250MIN_TP0004,202110250MIN,1,,,8:50.0,8:50.0,0,2,0,made_fg
202110250MIN_TP0005,202110250MIN,1,,,8:28.0,8:28.0,1,2,0,made_fg
202110250MIN_TP0006,202110250MIN,1,,,8:15.0,8:15.0,0,2,0,made_fg
202110250MIN_TP0007,202110250MIN,1,,,8:03.0,8:03.0,1,0,0,foul
202110250MIN_TP0008,202110250MIN,1,,,8:03.0,8:03.0,0,1,0,made_ft
202110250MIN_TP0009,202110250MIN,1,,,7:55.0,7:55.0,0,0,0,dead_ball_tov
202110250MIN_TP0010,202110250MIN,1,,,7:09.0,7:09.0,0,0,0,foul
202110250MIN_TP0011,202110250MIN,1,,,7:06.0,7:06.0,0,3,0,made_fg
202110250MIN_TP0012,202110250MIN,1,,,5:25.0,5:25.0,1,0,0,foul
202110250MIN_TP0013,202110250MIN,1,,,5:25.0,5:25.0,0,0,0,timeout
202110250MIN_TP0014,202110250MIN,1,,,5:25.0,5:25.0,0,1,0,made_ft
202110250MIN_TP0015,202110250MIN,1,,,5:17.0,5:17.0,0,3,0,made_fg
202110250MIN_TP0016,202110250MIN,1,,,4:27.0,4:27.0,0,3,0,made_fg
202110250MIN_TP0017,202110250MIN,1,,,3:53.0,3:53.0,0,0,0,foul
202110250MIN_TP0018,202110250MIN,1,,,3:40.0,3:40.0,0,0,0,foul
202110250MIN_TP0019,202110250MIN,1,,,3:27.0,3:27.0,0,0,0,dead_ball_tov
202110250MIN_TP0020,202110250MIN,1,,,3:23.0,3:23.0,0,0,0,foul
202110250MIN_TP0021,202110250MIN,1,,,3:23.0,3:23.0,0,0,0,dead_ball_tov
202110250MIN_TP0022,202110250MIN,1,,,3:23.0,3:23.0,0,0,0,foul
