true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202212300ATL_TP0000,202212300ATL,1,,,11:12.0,11:12.0,1,2,0,made_fg
202212300ATL_TP0001,202212300ATL,1,,,10:37.0,10:37.0,1,2,0,made_fg
202212300ATL_TP0002,202212300ATL,1,,,10:05.0,10:05.0,0,2,0,made_fg
202212300ATL_TP0003,202212300ATL,1,,,10:05.0,10:05.0,0,0,0,foul
202212300ATL_TP0004,202212300ATL,1,,,9:33.0,9:33.0,0,2,0,made_fg
202212300ATL_TP0005,202212300ATL,1,,,9:22.0,9:22.0,0,0,0,foul
202212300ATL_TP0006,202212300ATL,1,,,8:59.0,8:59.0,0,2,0,made_fg
202212300ATL_TP0007,202212300ATL,1,,,8:46.0,8:46.0,0,0,0,foul
202212300ATL_TP0008,202212300ATL,1,,,8:46.0,8:46.0,0,0,0,dead_ball_tov
202212300ATL_TP0009,202212300ATL,1,,,8:30.0,8:30.0,0,0,0,dead_ball_tov
202212300ATL_TP0010,202212300ATL,1,,,8:23.0,8:23.0,0,0,0,foul
202212300ATL_TP0011,202212300ATL,1,,,8:13.0,8:13.0,0,0,0,dead_ball_tov
202212300ATL_TP0012,202212300ATL,1,,,8:01.0,8:01.0,1,2,0,made_fg
202212300ATL_TP0013,202212300ATL,1,,,7:48.0,7:48.0,0,2,0,made_fg
202212300ATL_TP0014,202212300ATL,1,,,7:33.0,7:33.0,0,2,0,made_fg
202212300ATL_TP0015,202212300ATL,1,,,7:22.0,7:22.0,0,2,0,made_fg
202212300ATL_TP0016,202212300ATL,1,,,7:15.0,7:15.0,0,0,0,foul
202212300ATL_TP0017,202212300ATL,1,,,7:11.0,7:11.0,0,2,0,made_fg
202212300ATL_TP0018,202212300ATL,1,,,6:39.0,6:39.0,0,0,0,dead_ball_tov
202212300ATL_TP0019,202212300ATL,1,,,6:39.0,6:39.0,0,0,0,timeout
202212300ATL_TP0020,202212300ATL,1,,,6:17.0,6:17.0,0,0,0,dead_ball_tov
202212300ATL_TP0021,202212300ATL,1,,,6:08.0,6:08.0,0,3,0,made_fg
202212300ATL_TP0022,202212300ATL,1,,,5:47.0,5:47.0,0,2,0,made_fg
202212300ATL_TP0023,202212300ATL,1,,,5:27.0,5:27.0,0,2,0,made_fg
202212300ATL_TP0024,202212300ATL,1,,,5:13.0,5:13.0,0,3,0,made_fg
202212300ATL_TP0025,202212300ATL,1,,,4:17.0,4:17.0,0,3,0,made_fg
202212300ATL_TP0026,202212300ATL,1,,,4:07.0,4:07.0,0,0,0,foul
202212300ATL_TP0027,202212300ATL,1,,,4:07.0,4:07.0,0,1,0,made_ft
202212300ATL_TP0028,202212300ATL,1,,,4:07.0,4:07.0,0,1,0,made_ft
202212300ATL_TP0029,202212300ATL,1,,,3:55.0,3:55.0,1,2,0,made_fg
202212300ATL_TP0030,202212300ATL,1,,,3:09.0,3:09.0,0,2,0,made_fg
202212300ATL_TP0031,202212300ATL,1,,,2:54.0,2:54.0,0,2,0,made_fg
202212300ATL_TP0032,202212300ATL,1,,,2:54.0,2:54.0,0,0,0,foul
202212300ATL_TP0033,202212300ATL,1,,,2:54.0,2:54.0,0,0,0,timeout
202212300ATL_TP0034,202212300ATL,1,,,2:54.0,2:54.0,0,1,0,made_ft
202212300ATL_TP0035,202212300ATL,1,,,2:29.0,2:29.0,0,0,0,foul
202212300ATL_TP0036,202212300ATL,1,,,2:29.0,2:29.0,0,1,0,made_ft
202212300ATL_TP0037,202212300ATL,1,,,2:29.0,2:29.0,0,1,0,made_ft
202212300ATL_TP0038,202212300ATL,1,,,2:06.0,2:06.0,1,0,0,foul
202212300ATL_TP0039,202212300ATL,1,,,2:06.0,2:06.0,0,1,0,made_ft
202212300ATL_TP0040,202212300ATL,1,,,2:06.0,2:06.0,0,1,0,made_ft
202212300ATL_TP0041,202212300ATL,1,,,1:39.0,1:39.0,0,2,0,made_fg
202212300ATL_TP0042,202212300ATL,1,,,0:58.0,0:58.0,0,3,0,made_fg
202212300ATL_TP0043,202212300ATL,1,,,0:43.0,0:43.0,0,3,0,made_fg
202212300ATL_TP0044,202212300ATL,1,,,0:04.0,0:04.0,0,2,0,made_fg
202212300ATL_TP0045,202212300ATL,1,,,11:24.0,11:24.0,2,2,0,made_fg
202212300ATL_TP0046,202212300ATL,1,,,11:06.0,11:06.0,0,0,0,foul
202212300ATL_TP0047,202212300ATL,1,,,11:06.0,11:06.0,1,1,0,made_ft
202212300ATL_TP0048,202212300ATL,1,,,10:55.0,10:55.0,0,3,0,made_fg
202212300ATL_TP0049,202212300ATL,1,,,10:41.0,10:41.0,0,2,0,made_fg
202212300ATL_TP0050,202212300ATL,1,,,10:07.0,10:07.0,0,2,0,made_fg
202212300ATL_TP0051,202212300ATL,1,,,9:12.0,9:12.0,3,2,0,made_fg
202212300ATL_TP0052,202212300ATL,1,,,8:59.0,8:59.0,0,2,0,made_fg
202212300ATL_TP0053,202212300ATL,1,,,8:42.0,8:42.0,0,3,0,made_fg
202212300ATL_TP0054,202212300ATL,1,,,8:14.0,8:14.0,1,0,0,foul
202212300ATL_TP0055,202212300ATL,1,,,8:08.0,8:08.0,0,2,0,made_fg
202212300ATL_TP0056,202212300ATL,1,,,8:08.0,8:08.0,0,0,0,foul
202212300ATL_TP0057,202212300ATL,1,,,8:08.0,8:08.0,0,1,0,made_ft
202212300ATL_TP0058,202212300ATL,1,,,7:50.0,7:50.0,0,2,0,made_fg
202212300ATL_TP0059,202212300ATL,1,,,7:44.0,7:44.0,0,2,0,made_fg
202212300ATL_TP0060,202212300ATL,1,,,7:44.0,7:44.0,0,0,0,foul
202212300ATL_TP0061,202212300ATL,1,,,7:44.0,7:44.0,0,1,0,made_ft
202212300ATL_TP0062,202212300ATL,1,,,7:36.0,7:36.0,0,2,0,made_fg
202212300ATL_TP0063,202212300ATL,1,,,7:36.0,7:36.0,0,0,0,foul
202212300ATL_TP0064,202212300ATL,1,,,7:36.0,7:36.0,0,1,0,made_ft
202212300ATL_TP0065,202212300ATL,1,,,7:18.0,7:18.0,0,3,0,made_fg
202212300ATL_TP0066,202212300ATL,1,,,7:02.0,7:02.0,0,2,0,made_fg
202212300ATL_TP0067,202212300ATL,1,,,6:35.0,6:35.0,1,2,0,made_fg
202212300ATL_TP0068,202212300ATL,1,,,6:35.0,6:35.0,0,0,0,timeout
202212300ATL_TP0069,202212300ATL,1,,,6:28.0,6:28.0,0,0,0,dead_ball_tov
202212300ATL_TP0070,202212300ATL,1,,,5:52.0,5:52.0,0,2,0,made_fg
202212300ATL_TP0071,202212300ATL,1,,,5:29.0,5:29.0,0,3,0,made_fg
202212300ATL_TP0072,202212300ATL,1,,,5:13.0,5:13.0,0,3,0,made_fg
202212300ATL_TP0073,202212300ATL,1,,,5:05.0,5:05.0,0,3,0,made_fg
202212300ATL_TP0074,202212300ATL,1,,,4:42.0,4:42.0,0,2,0,made_fg
202212300ATL_TP0075,202212300ATL,1,,,4:42.0,4:42.0,0,0,0,timeout
202212300ATL_TP0076,202212300ATL,1,,,4:17.0,4:17.0,0,0,0,foul
202212300ATL_TP0077,202212300ATL,1,,,4:17.0,4:17.0,0,1,0,made_ft
202212300ATL_TP0078,202212300ATL,1,,,4:17.0,4:17.0,0,1,0,made_ft
202212300ATL_TP0079,202212300ATL,1,,,3:57.0,3:57.0,0,2,0,made_fg
202212300ATL_TP0080,202212300ATL,1,,,3:45.0,3:45.0,0,2,0,made_fg
202212300ATL_TP0081,202212300ATL,1,,,3:34.0,3:34.0,0,2,0,made_fg
202212300ATL_TP0082,202212300ATL,1,,,3:11.0,3:11.0,1,2,0,made_fg
202212300ATL_TP0083,202212300ATL,1,,,2:29.0,2:29.0,0,2,0,made_fg
202212300ATL_TP0084,202212300ATL,1,,,2:16.0,2:16.0,0,2,0,made_fg
202212300ATL_TP0085,202212300ATL,1,,,2:16.0,2:16.0,0,0,0,foul
202212300ATL_TP0086,202212300ATL,1,,,2:16.0,2:16.0,0,1,0,made_ft
202212300ATL_TP0087,202212300ATL,1,,,1:48.0,1:48.0,0,0,0,foul
202212300ATL_TP0088,202212300ATL,1,,,1:48.0,1:48.0,0,0,0,foul
202212300ATL_TP0089,202212300ATL,1,,,1:48.0,1:48.0,0,1,0,made_ft
202212300ATL_TP0090,202212300ATL,1,,,1:48.0,1:48.0,0,1,0,made_ft
202212300ATL_TP0091,202212300ATL,1,,,1:28.0,1:28.0,0,2,0,made_fg
202212300ATL_TP0092,202212300ATL,1,,,1:16.0,1:16.0,0,2,0,made_fg
202212300ATL_TP0093,202212300ATL,1,,,1:16.0,1:16.0,0,0,0,foul
202212300ATL_TP0094,202212300ATL,1,,,0:48.0,0:48.0,0,2,0,made_fg
202212300ATL_TP0095,202212300ATL,1,,,0:22.0,0:22.0,0,2,0,made_fg
202212300ATL_TP0096,202212300ATL,1,,,11:22.0,11:22.0,0,2,0,made_fg
202212300ATL_TP0097,202212300ATL,1,,,11:05.0,11:05.0,0,2,0,made_fg
202212300ATL_TP0098,202212300ATL,1,,,10:45.0,10:45.0,0,0,0,dead_ball_tov
202212300ATL_TP0099,202212300ATL,1,,,10:31.0,10:31.0,0,0,0,foul
202212300ATL_TP0100,202212300ATL,1,,,10:02.0,10:02.0,1,2,0,made_fg
202212300ATL_TP0101,202212300ATL,1,,,9:23.0,9:23.0,0,2,0,made_fg
202212300ATL_TP0102,202212300ATL,1,,,9:09.0,9:09.0,0,0,0,foul
202212300ATL_TP0103,202212300ATL,1,,,8:42.0,8:42.0,0,2,0,made_fg
202212300ATL_TP0104,202212300ATL,1,,,8:42.0,8:42.0,0,0,0,foul
202212300ATL_TP0105,202212300ATL,1,,,8:42.0,8:42.0,0,1,0,made_ft
202212300ATL_TP0106,202212300ATL,1,,,7:51.0,7:51.0,1,2,0,made_fg
202212300ATL_TP0107,202212300ATL,1,,,7:36.0,7:36.0,0,3,0,made_fg
202212300ATL_TP0108,202212300ATL,1,,,7:21.0,7:21.0,0,2,0,made_fg
202212300ATL_TP0109,202212300ATL,1,,,7:13.0,7:13.0,0,2,0,made_fg
202212300ATL_TP0110,202212300ATL,1,,,7:01.0,7:01.0,0,0,0,timeout
202212300ATL_TP0111,202212300ATL,1,,,6:54.0,6:54.0,0,0,0,dead_ball_tov
202212300ATL_TP0112,202212300ATL,1,,,6:26.0,6:26.0,0,0,0,dead_ball_tov
202212300ATL_TP0113,202212300ATL,1,,,6:16.0,6:16.0,0,2,0,made_fg
202212300ATL_TP0114,202212300ATL,1,,,5:51.0,5:51.0,0,2,0,made_fg
202212300ATL_TP0115,202212300ATL,1,,,5:50.0,5:50.0,0,0,0,timeout
202212300ATL_TP0116,202212300ATL,1,,,5:15.0,5:15.0,0,3,0,made_fg
202212300ATL_TP0117,202212300ATL,1,,,4:57.0,4:57.0,0,0,0,foul
202212300ATL_TP0118,202212300ATL,1,,,4:57.0,4:57.0,0,1,0,made_ft
202212300ATL_TP0119,202212300ATL,1,,,4:57.0,4:57.0,0,1,0,made_ft
202212300ATL_TP0120,202212300ATL,1,,,4:45.0,4:45.0,0,2,0,made_fg
202212300ATL_TP0121,202212300ATL,1,,,4:45.0,4:45.0,0,0,0,foul
202212300ATL_TP0122,202212300ATL,1,,,4:45.0,4:45.0,0,1,0,made_ft
202212300ATL_TP0123,202212300ATL,1,,,4:26.0,4:26.0,0,2,0,made_fg
202212300ATL_TP0124,202212300ATL,1,,,4:12.0,4:12.0,0,2,0,made_fg
202212300ATL_TP0125,202212300ATL,1,,,4:04.0,4:04.0,0,2,0,made_fg
202212300ATL_TP0126,202212300ATL,1,,,3:40.0,3:40.0,1,0,0,dead_ball_tov
202212300ATL_TP0127,202212300ATL,1,,,3:11.0,3:11.0,1,2,0,made_fg
202212300ATL_TP0128,202212300ATL,1,,,3:11.0,3:11.0,0,0,0,foul
202212300ATL_TP0129,202212300ATL,1,,,3:11.0,3:11.0,0,1,0,made_ft
202212300ATL_TP0130,202212300ATL,1,,,2:58.0,2:58.0,0,0,0,foul
202212300ATL_TP0131,202212300ATL,1,,,2:58.0,2:58.0,0,1,0,made_ft
202212300ATL_TP0132,202212300ATL,1,,,2:58.0,2:58.0,0,1,0,made_ft
202212300ATL_TP0133,202212300ATL,1,,,2:48.0,2:48.0,0,2,0,made_fg
202212300ATL_TP0134,202212300ATL,1,,,2:36.0,2:36.0,0,2,0,made_fg
202212300ATL_TP0135,202212300ATL,1,,,2:23.0,2:23.0,0,2,0,made_fg
202212300ATL_TP0136,202212300ATL,1,,,2:06.0,2:06.0,0,2,0,made_fg
202212300ATL_TP0137,202212300ATL,1,,,1:53.0,1:53.0,0,0,0,dead_ball_tov
202212300ATL_TP0138,202212300ATL,1,,,1:23.0,1:23.0,0,2,0,made_fg
202212300ATL_TP0139,202212300ATL,1,,,1:17.0,1:17.0,0,2,0,made_fg
202212300ATL_TP0140,202212300ATL,1,,,1:01.0,1:01.0,0,3,0,made_fg
202212300ATL_TP0141,202212300ATL,1,,,0:55.0,0:55.0,0,0,0,foul
202212300ATL_TP0142,202212300ATL,1,,,0:45.0,0:45.0,0,2,0,made_fg
202212300ATL_TP0143,202212300ATL,1,,,0:20.0,0:20.0,1,0,0,foul
202212300ATL_TP0144,202212300ATL,1,,,0:20.0,0:20.0,0,1,0,made_ft
202212300ATL_TP0145,202212300ATL,1,,,0:20.0,0:20.0,0,1,0,made_ft
202212300ATL_TP0146,202212300ATL,1,,,0:00.0,0:00.0,1,2,0,made_fg
202212300ATL_TP0147,202212300ATL,1,,,11:42.0,11:42.0,1,2,0,made_fg
202212300ATL_TP0148,202212300ATL,1,,,11:28.0,11:28.0,0,3,0,made_fg
202212300ATL_TP0149,202212300ATL,1,,,11:27.0,11:27.0,0,0,0,foul
202212300ATL_TP0150,202212300ATL,1,,,10:52.0,10:52.0,1,3,0,made_fg
202212300ATL_TP0151,202212300ATL,1,,,10:50.0,10:50.0,0,0,0,timeout
202212300ATL_TP0152,202212300ATL,1,,,10:37.0,10:37.0,0,3,0,made_fg
202212300ATL_TP0153,202212300ATL,1,,,10:17.0,10:17.0,1,0,0,foul
202212300ATL_TP0154,202212300ATL,1,,,10:17.0,10:17.0,1,1,0,made_ft
202212300ATL_TP0155,202212300ATL,1,,,9:56.0,9:56.0,0,2,0,made_fg
202212300ATL_TP0156,202212300ATL,1,,,9:38.0,9:38.0,0,2,0,made_fg
202212300ATL_TP0157,202212300ATL,1,,,8:38.0,8:38.0,0,0,0,foul
202212300ATL_TP0158,202212300ATL,1,,,8:38.0,8:38.0,0,1,0,made_ft
202212300ATL_TP0159,202212300ATL,1,,,7:29.0,7:29.0,0,3,0,made_fg
202212300ATL_TP0160,202212300ATL,1,,,7:27.0,7:27.0,0,0,0,timeout
202212300ATL_TP0161,202212300ATL,1,,,7:01.0,7:01.0,1,0,0,dead_ball_tov
202212300ATL_TP0162,202212300ATL,1,,,6:32.0,6:32.0,0,2,0,made_fg
202212300ATL_TP0163,202212300ATL,1,,,5:44.0,5:44.0,1,0,0,foul
202212300ATL_TP0164,202212300ATL,1,,,5:35.0,5:35.0,0,2,0,made_fg
202212300ATL_TP0165,202212300ATL,1,,,5:25.0,5:25.0,0,0,0,foul
