game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202110230MIN,1,6:41.0,4:56.0,D. Graham,D. Russell,J. McDaniels,N. Alexander-Walker,N. Marshall,A. Edwards,B. Ingram,H. Jones,J. ValanÄiÅ«nas,N. Alexander-Walker
