game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202012270LAL,1,6:47.0,5:50.0,A. Edwards,D. Russell,K. Kuzma,M. Gasol,N. Reid,D. Schr̦der,J. Okogie,K. Kuzma,M. Gasol,N. Reid
