game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202203280TOR,1,6:13.0,5:40.0,G. Trent,M. Smart,O. Anunoby,P. Pritchard,S. Barnes,A. Nesmith,G. Trent,G. Williams,P. Siakam,S. Barnes
202203280TOR,1,5:40.0,5:40.0,G. Trent,M. Smart,O. Anunoby,P. Achiuwa,P. Pritchard,A. Nesmith,G. Trent,G. Williams,P. Siakam,S. Barnes
202203280TOR,1,5:40.0,4:04.0,C. Boucher,M. Smart,O. Anunoby,P. Achiuwa,P. Pritchard,A. Nesmith,G. Trent,G. Williams,P. Siakam,S. Barnes
