game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202102060NYK,1,2:40.0,2:40.0,C. Anthony,D. Lillard,J. Randle,R. Barrett,R. Hood,D. Lillard,J. Randle,M. Robinson,R. Bullock,R. Covington
202102060NYK,1,2:40.0,2:40.0,C. Anthony,D. Jones,D. Lillard,J. Randle,R. Barrett,D. Lillard,J. Randle,M. Robinson,R. Bullock,R. Covington
