game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202212130HOU,1,6:03.0,6:03.0,D. Ayton,J. Smith,L. Shamet,M. Bridges,U. Garuba,A. ÅengÃ¼n,E. Gordon,J. Green,L. Shamet,M. Bridges
