true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202203160UTA_TP0000,202203160UTA,1,,,11:00.0,11:00.0,0,0,0,foul
202203160UTA_TP0001,202203160UTA,1,,,10:38.0,10:38.0,0,2,0,made_fg
202203160UTA_TP0002,202203160UTA,1,,,10:01.0,10:01.0,0,2,0,made_fg
202203160UTA_TP0003,202203160UTA,1,,,9:25.0,9:25.0,0,0,0,dead_ball_tov
202203160UTA_TP0004,202203160UTA,1,,,9:14.0,9:14.0,0,0,0,foul
202203160UTA_TP0005,202203160UTA,1,,,9:01.0,9:01.0,1,2,0,made_fg
202203160UTA_TP0006,202203160UTA,1,,,8:35.0,8:35.0,0,3,0,made_fg
202203160UTA_TP0007,202203160UTA,1,,,8:11.0,8:11.0,0,0,0,foul
202203160UTA_TP0008,202203160UTA,1,,,7:42.0,7:42.0,1,0,0,foul
202203160UTA_TP0009,202203160UTA,1,,,7:42.0,7:42.0,0,1,0,made_ft
202203160UTA_TP0010,202203160UTA,1,,,7:42.0,7:42.0,0,1,0,made_ft
202203160UTA_TP0011,202203160UTA,1,,,7:28.0,7:28.0,0,3,0,made_fg
202203160UTA_TP0012,202203160UTA,1,,,7:17.0,7:17.0,0,2,0,made_fg
202203160UTA_TP0013,202203160UTA,1,,,7:05.0,7:05.0,0,0,0,foul
202203160UTA_TP0014,202203160UTA,1,,,7:05.0,7:05.0,0,1,0,made_ft
202203160UTA_TP0015,202203160UTA,1,,,6:45.0,6:45.0,0,3,0,made_fg
202203160UTA_TP0016,202203160UTA,1,,,6:33.0,6:33.0,0,3,0,made_fg
202203160UTA_TP0017,202203160UTA,1,,,6:14.0,6:14.0,1,0,0,timeout
202203160UTA_TP0018,202203160UTA,1,,,6:04.0,6:04.0,0,3,0,made_fg
202203160UTA_TP0019,202203160UTA,1,,,5:45.0,5:45.0,0,2,0,made_fg
202203160UTA_TP0020,202203160UTA,1,,,5:30.0,5:30.0,0,2,0,made_fg
202203160UTA_TP0021,202203160UTA,1,,,5:14.0,5:14.0,0,0,0,foul
202203160UTA_TP0022,202203160UTA,1,,,5:04.0,5:04.0,0,0,0,foul
202203160UTA_TP0023,202203160UTA,1,,,5:04.0,5:04.0,0,0,0,dead_ball_tov
202203160UTA_TP0024,202203160UTA,1,,,4:43.0,4:43.0,0,2,0,made_fg
202203160UTA_TP0025,202203160UTA,1,,,4:30.0,4:30.0,0,2,0,made_fg
202203160UTA_TP0026,202203160UTA,1,,,4:02.0,4:02.0,1,2,0,made_fg
202203160UTA_TP0027,202203160UTA,1,,,3:27.0,3:27.0,0,0,0,foul
202203160UTA_TP0028,202203160UTA,1,,,3:27.0,3:27.0,0,0,0,timeout
202203160UTA_TP0029,202203160UTA,1,,,2:57.0,2:57.0,0,3,0,made_fg
202203160UTA_TP0030,202203160UTA,1,,,2:36.0,2:36.0,0,2,0,made_fg
202203160UTA_TP0031,202203160UTA,1,,,2:19.0,2:19.0,0,2,0,made_fg
202203160UTA_TP0032,202203160UTA,1,,,1:55.0,1:55.0,0,3,0,made_fg
202203160UTA_TP0033,202203160UTA,1,,,1:34.0,1:34.0,0,0,0,foul
202203160UTA_TP0034,202203160UTA,1,,,1:34.0,1:34.0,0,1,0,made_ft
202203160UTA_TP0035,202203160UTA,1,,,1:34.0,1:34.0,1,1,0,made_ft
202203160UTA_TP0036,202203160UTA,1,,,1:07.0,1:07.0,1,3,0,made_fg
202203160UTA_TP0037,202203160UTA,1,,,0:24.0,0:24.0,2,0,0,foul
202203160UTA_TP0038,202203160UTA,1,,,0:24.0,0:24.0,0,1,0,made_ft
202203160UTA_TP0039,202203160UTA,1,,,0:01.0,0:01.0,0,0,0,foul
202203160UTA_TP0040,202203160UTA,1,,,0:01.0,0:01.0,1,1,0,made_ft
202203160UTA_TP0041,202203160UTA,1,,,0:01.0,0:01.0,0,1,0,made_ft
202203160UTA_TP0042,202203160UTA,1,,,11:25.0,11:25.0,2,2,0,made_fg
202203160UTA_TP0043,202203160UTA,1,,,11:11.0,11:11.0,0,2,0,made_fg
202203160UTA_TP0044,202203160UTA,1,,,10:44.0,10:44.0,0,0,0,foul
202203160UTA_TP0045,202203160UTA,1,,,10:44.0,10:44.0,1,1,0,made_ft
202203160UTA_TP0046,202203160UTA,1,,,10:32.0,10:32.0,0,3,0,made_fg
202203160UTA_TP0047,202203160UTA,1,,,9:29.0,9:29.0,2,0,0,dead_ball_tov
202203160UTA_TP0048,202203160UTA,1,,,9:07.0,9:07.0,0,2,0,made_fg
202203160UTA_TP0049,202203160UTA,1,,,8:53.0,8:53.0,1,0,0,foul
202203160UTA_TP0050,202203160UTA,1,,,8:49.0,8:49.0,0,2,0,made_fg
202203160UTA_TP0051,202203160UTA,1,,,8:49.0,8:49.0,0,0,0,foul
202203160UTA_TP0052,202203160UTA,1,,,8:49.0,8:49.0,0,0,0,timeout
202203160UTA_TP0053,202203160UTA,1,,,8:49.0,8:49.0,0,1,0,made_ft
202203160UTA_TP0054,202203160UTA,1,,,8:37.0,8:37.0,0,0,0,foul
202203160UTA_TP0055,202203160UTA,1,,,8:37.0,8:37.0,0,1,0,made_ft
202203160UTA_TP0056,202203160UTA,1,,,8:37.0,8:37.0,0,1,0,made_ft
202203160UTA_TP0057,202203160UTA,1,,,8:27.0,8:27.0,0,2,0,made_fg
202203160UTA_TP0058,202203160UTA,1,,,7:58.0,7:58.0,0,2,0,made_fg
202203160UTA_TP0059,202203160UTA,1,,,7:58.0,7:58.0,0,0,0,foul
202203160UTA_TP0060,202203160UTA,1,,,7:58.0,7:58.0,0,1,0,made_ft
202203160UTA_TP0061,202203160UTA,1,,,7:15.0,7:15.0,0,0,0,dead_ball_tov
202203160UTA_TP0062,202203160UTA,1,,,6:17.0,6:17.0,0,2,0,made_fg
202203160UTA_TP0063,202203160UTA,1,,,6:00.0,6:00.0,0,2,0,made_fg
202203160UTA_TP0064,202203160UTA,1,,,5:34.0,5:34.0,0,3,0,made_fg
202203160UTA_TP0065,202203160UTA,1,,,5:20.0,5:20.0,0,0,0,foul
202203160UTA_TP0066,202203160UTA,1,,,5:12.0,5:12.0,0,2,0,made_fg
202203160UTA_TP0067,202203160UTA,1,,,4:58.0,4:58.0,1,0,0,foul
202203160UTA_TP0068,202203160UTA,1,,,4:41.0,4:41.0,0,0,0,foul
202203160UTA_TP0069,202203160UTA,1,,,4:41.0,4:41.0,0,1,0,made_ft
