game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202301130IND,1,6:23.0,6:23.0,A. Nembhard,B. BogdanoviÄ,I. Jackson,J. Collins,O. Okongwu,B. Hield,B. Mathurin,D. Murray,I. Jackson,O. Okongwu
