game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202112190SAC,1,6:49.0,6:49.0,B. Hield,C. Metu,J. Poeltl,L. Walker,T. Thompson,C. Metu,D. Murray,D. White,J. Poeltl,K. Johnson
202112190SAC,1,6:49.0,4:29.0,C. Metu,J. Poeltl,L. Walker,M. Harkless,T. Thompson,C. Metu,D. Murray,D. White,J. Poeltl,K. Johnson
