game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202210300BOS,1,6:05.0,5:43.0,D. White,J. Brown,J. Tatum,M. Morris,R. Hachimura,A. Horford,B. Beal,D. White,J. Brown,K. PorziÅÄ£is
