game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202112160HOU,1,9:19.0,6:32.0,A. Burks,D. Theis,G. Mathews,J. Randle,M. Robinson,A. Brooks,D. Rose,E. Fournier,E. Gordon,J. Randle
202112160HOU,1,6:32.0,3:59.0,D. Theis,G. Mathews,I. Quickley,J. Randle,M. Robinson,A. Brooks,D. Rose,E. Fournier,E. Gordon,J. Randle
