game_id,period,time_on,time_off,away_p1,away_p2,away_p3,away_p4,away_p5,home_p1,home_p2,home_p3,home_p4,home_p5
202204050SAC,1,8:10.0,6:25.0,C. McCollum,D. Mitchell,H. Barnes,J. Hayes,N. Queta,B. Ingram,D. Mitchell,J. Hayes,J. Holiday,W. HernangÃ³mez
