true_possession_id,game_id,period,offense_team,defense_team,tp_start_time,tp_end_time,standard_possessions_inside,true_possession_points,advantage_count,dead_ball_end_type
202201190WAS_TP0000,202201190WAS,1,,,11:21.0,11:21.0,0,2,0,made_fg
202201190WAS_TP0001,202201190WAS,1,,,11:10.0,11:10.0,0,2,0,made_fg
202201190WAS_TP0002,202201190WAS,1,,,11:10.0,11:10.0,0,0,0,foul
202201190WAS_TP0003,202201190WAS,1,,,11:10.0,11:10.0,0,1,0,made_ft
202201190WAS_TP0004,202201190WAS,1,,,10:53.0,10:53.0,0,2,0,made_fg
202201190WAS_TP0005,202201190WAS,1,,,10:28.0,10:28.0,0,3,0,made_fg
202201190WAS_TP0006,202201190WAS,1,,,10:17.0,10:17.0,0,0,0,foul
202201190WAS_TP0007,202201190WAS,1,,,10:17.0,10:17.0,0,1,0,made_ft
202201190WAS_TP0008,202201190WAS,1,,,9:50.0,9:50.0,0,2,0,made_fg
202201190WAS_TP0009,202201190WAS,1,,,9:35.0,9:35.0,0,0,0,foul
202201190WAS_TP0010,202201190WAS,1,,,9:35.0,9:35.0,0,1,0,made_ft
202201190WAS_TP0011,202201190WAS,1,,,9:35.0,9:35.0,0,1,0,made_ft
202201190WAS_TP0012,202201190WAS,1,,,9:24.0,9:24.0,0,0,0,dead_ball_tov
202201190WAS_TP0013,202201190WAS,1,,,9:02.0,9:02.0,1,2,0,made_fg
202201190WAS_TP0014,202201190WAS,1,,,8:59.0,8:59.0,0,0,0,dead_ball_tov
202201190WAS_TP0015,202201190WAS,1,,,8:48.0,8:48.0,0,2,0,made_fg
202201190WAS_TP0016,202201190WAS,1,,,8:35.0,8:35.0,0,2,0,made_fg
202201190WAS_TP0017,202201190WAS,1,,,8:19.0,8:19.0,0,0,0,dead_ball_tov
202201190WAS_TP0018,202201190WAS,1,,,8:07.0,8:07.0,0,2,0,made_fg
202201190WAS_TP0019,202201190WAS,1,,,7:49.0,7:49.0,0,3,0,made_fg
202201190WAS_TP0020,202201190WAS,1,,,6:55.0,6:55.0,0,2,0,made_fg
202201190WAS_TP0021,202201190WAS,1,,,6:38.0,6:38.0,1,0,0,timeout
202201190WAS_TP0022,202201190WAS,1,,,6:32.0,6:32.0,0,2,0,made_fg
202201190WAS_TP0023,202201190WAS,1,,,6:12.0,6:12.0,0,0,0,foul
202201190WAS_TP0024,202201190WAS,1,,,6:12.0,6:12.0,1,1,0,made_ft
202201190WAS_TP0025,202201190WAS,1,,,5:57.0,5:57.0,0,2,0,made_fg
202201190WAS_TP0026,202201190WAS,1,,,5:28.0,5:28.0,1,2,0,made_fg
202201190WAS_TP0027,202201190WAS,1,,,5:17.0,5:17.0,0,2,0,made_fg
202201190WAS_TP0028,202201190WAS,1,,,5:02.0,5:02.0,0,0,0,foul
202201190WAS_TP0029,202201190WAS,1,,,5:02.0,5:02.0,0,1,0,made_ft
202201190WAS_TP0030,202201190WAS,1,,,5:02.0,5:02.0,0,1,0,made_ft
202201190WAS_TP0031,202201190WAS,1,,,4:47.0,4:47.0,0,2,0,made_fg
202201190WAS_TP0032,202201190WAS,1,,,4:25.0,4:25.0,1,3,0,made_fg
202201190WAS_TP0033,202201190WAS,1,,,4:03.0,4:03.0,0,0,0,foul
202201190WAS_TP0034,202201190WAS,1,,,4:03.0,4:03.0,1,1,0,made_ft
202201190WAS_TP0035,202201190WAS,1,,,3:49.0,3:49.0,0,2,0,made_fg
202201190WAS_TP0036,202201190WAS,1,,,3:25.0,3:25.0,2,2,0,made_fg
202201190WAS_TP0037,202201190WAS,1,,,3:25.0,3:25.0,0,0,0,timeout
202201190WAS_TP0038,202201190WAS,1,,,3:11.0,3:11.0,0,0,0,foul
202201190WAS_TP0039,202201190WAS,1,,,3:11.0,3:11.0,0,1,0,made_ft
202201190WAS_TP0040,202201190WAS,1,,,3:05.0,3:05.0,0,2,0,made_fg
202201190WAS_TP0041,202201190WAS,1,,,2:39.0,2:39.0,0,2,0,made_fg
202201190WAS_TP0042,202201190WAS,1,,,2:03.0,2:03.0,0,0,0,foul
202201190WAS_TP0043,202201190WAS,1,,,2:03.0,2:03.0,1,1,0,made_ft
202201190WAS_TP0044,202201190WAS,1,,,1:50.0,1:50.0,0,2,0,made_fg
202201190WAS_TP0045,202201190WAS,1,,,1:04.0,1:04.0,1,0,0,dead_ball_tov
202201190WAS_TP0046,202201190WAS,1,,,0:28.0,0:28.0,1,2,0,made_fg
202201190WAS_TP0047,202201190WAS,1,,,0:20.0,0:20.0,0,0,0,foul
202201190WAS_TP0048,202201190WAS,1,,,0:10.0,0:10.0,0,2,0,made_fg
202201190WAS_TP0049,202201190WAS,1,,,11:36.0,11:36.0,1,2,0,made_fg
202201190WAS_TP0050,202201190WAS,1,,,11:10.0,11:10.0,1,2,0,made_fg
202201190WAS_TP0051,202201190WAS,1,,,10:40.0,10:40.0,0,2,0,made_fg
202201190WAS_TP0052,202201190WAS,1,,,10:17.0,10:17.0,0,0,0,foul
202201190WAS_TP0053,202201190WAS,1,,,10:17.0,10:17.0,0,1,0,made_ft
202201190WAS_TP0054,202201190WAS,1,,,10:17.0,10:17.0,0,1,0,made_ft
202201190WAS_TP0055,202201190WAS,1,,,9:58.0,9:58.0,0,2,0,made_fg
202201190WAS_TP0056,202201190WAS,1,,,9:58.0,9:58.0,0,0,0,foul
202201190WAS_TP0057,202201190WAS,1,,,9:58.0,9:58.0,0,1,0,made_ft
202201190WAS_TP0058,202201190WAS,1,,,9:46.0,9:46.0,0,3,0,made_fg
202201190WAS_TP0059,202201190WAS,1,,,9:32.0,9:32.0,0,2,0,made_fg
202201190WAS_TP0060,202201190WAS,1,,,9:14.0,9:14.0,0,0,0,foul
202201190WAS_TP0061,202201190WAS,1,,,9:14.0,9:14.0,0,1,0,made_ft
202201190WAS_TP0062,202201190WAS,1,,,9:14.0,9:14.0,0,1,0,made_ft
202201190WAS_TP0063,202201190WAS,1,,,9:03.0,9:03.0,0,2,0,made_fg
202201190WAS_TP0064,202201190WAS,1,,,8:32.0,8:32.0,0,0,0,dead_ball_tov
202201190WAS_TP0065,202201190WAS,1,,,8:17.0,8:17.0,0,2,0,made_fg
202201190WAS_TP0066,202201190WAS,1,,,8:03.0,8:03.0,0,3,0,made_fg
202201190WAS_TP0067,202201190WAS,1,,,7:23.0,7:23.0,0,2,0,made_fg
202201190WAS_TP0068,202201190WAS,1,,,7:23.0,7:23.0,0,0,0,foul
202201190WAS_TP0069,202201190WAS,1,,,7:23.0,7:23.0,0,1,0,made_ft
202201190WAS_TP0070,202201190WAS,1,,,6:52.0,6:52.0,0,2,0,made_fg
202201190WAS_TP0071,202201190WAS,1,,,6:47.0,6:47.0,0,0,0,dead_ball_tov
202201190WAS_TP0072,202201190WAS,1,,,6:47.0,6:47.0,0,0,0,timeout
202201190WAS_TP0073,202201190WAS,1,,,6:33.0,6:33.0,0,2,0,made_fg
202201190WAS_TP0074,202201190WAS,1,,,6:12.0,6:12.0,0,2,0,made_fg
